target_id	length	eff_length	est_counts	tpm
lcl|NZ_CP035291.1_cds_WP_011274479.1_78	768	464.233	547	29.11
lcl|NZ_CP035291.1_cds_WP_016930504.1_79	636	332.271	495	36.8
lcl|NZ_CP035291.1_cds_WP_016930505.1_80	1173	869.221	364	10.35
lcl|NZ_CP035291.1_cds_WP_011274482.1_81	225	34.113	163	118.04
lcl|NZ_CP035291.1_cds_WP_016930506.1_82	861	557.221	410	18.18
lcl|NZ_CP035291.1_cds_WP_053024125.1_83	1326	1022.22	923	22.31
lcl|NZ_CP035291.1_cds_WP_053021356.1_84	432	132.956	311	57.79
lcl|NZ_CP035291.1_cds_WP_053021355.1_85	432	132.956	414	76.92
lcl|NZ_CP035291.1_cds_WP_053021354.1_86	1017	713.221	22591	782.49
lcl|NZ_CP035291.1_cds_WP_080366778.1_87	345	67.3356	7198	2640.79
lcl|NZ_CP035291.1_cds_WP_230197425.1_88	528	224.66	251	27.6
lcl|NZ_CP035291.1_cds_WP_016930515.1_89	1050	746.221	1080	35.75
lcl|NZ_CP035291.1_cds_WP_011274491.1_90	663	359.271	922	63.4
lcl|NZ_CP035291.1_cds_WP_053021352.1_91	1410	1106.22	6619	147.82
lcl|NZ_CP035291.1_cds_WP_037550884.1_92	624	320.296	1098	84.69
lcl|NZ_CP035291.1_cds_WP_037558271.1_93	666	362.271	264	18
lcl|NZ_CP035291.1_cds_WP_053021351.1_94	537	233.58	288	30.46
lcl|NZ_CP035291.1_cds_WP_037558269.1_95	288	43.5685	2979	1689.14
lcl|NZ_CP035291.1_cds_WP_037558268.1_96	2250	1946.22	964	12.24
lcl|NZ_CP035291.1_cds_WP_037558267.1_97	864	560.221	91	4.01
lcl|NZ_CP035291.1_cds_WP_037558265.1_99	864	560.221	224	9.88
lcl|NZ_CP035291.1_cds_WP_037558264.1_100	969	665.221	64	2.38
lcl|NZ_CP035291.1_cds_WP_011274504.1_101	882	578.221	34	1.45
lcl|NZ_CP035291.1_cds_WP_011274505.1_102	390	97.5841	5	1.27
lcl|NZ_CP035291.1_cds_WP_037558262.1_103	1497	1193.22	34	0.7
lcl|NZ_CP035291.1_cds_WP_011274507.1_104	939	635.221	36	1.4
lcl|NZ_CP035291.1_cds_WP_016930525.1_105	918	614.221	107	4.3
lcl|NZ_CP035291.1_cds_WP_011274509.1_106	849	545.221	591	26.78
lcl|NZ_CP035291.1_cds_WP_011274510.1_107	819	515.221	682	32.7
lcl|NZ_CP035291.1_cds_WP_011274511.1_108	852	548.221	935	42.13
lcl|NZ_CP035291.1_cds_WP_011274512.1_109	384	93.0958	706	187.34
lcl|NZ_CP035291.1_cds_WP_011274514.1_110	864	560.221	564	24.87
lcl|NZ_CP035291.1_cds_WP_011274515.1_111	678	374.244	645	42.58
lcl|NZ_CP035291.1_cds_WP_235205230.1_112	840	536.221	188	8.66
lcl|NZ_CP035291.1_cds_WP_011274517.1_113	303	48.1737	0	0
lcl|NZ_CP035291.1_cds_WP_011274518.1_114	1296	992.221	0	0
lcl|NZ_CP035291.1_cds_WP_011274519.1_115	318	54.292	0	0
lcl|NZ_CP035291.1_cds_WP_011274521.1_116	1089	785.221	0	0
lcl|NZ_CP035291.1_cds_WP_011274522.1_117	1005	701.221	0	0
lcl|NZ_CP035291.1_cds_WP_011274523.1_118	867	563.221	761	33.38
lcl|NZ_CP035291.1_cds_WP_011274524.1_119	552	248.52	332	33
lcl|NZ_CP035291.1_cds_WP_011274525.1_120	1182	878.221	420	11.81
lcl|NZ_CP035291.1_cds_WP_011274526.1_121	1608	1304.22	529	10.02
lcl|NZ_CP035291.1_cds_WP_046464640.1_122	405	109.603	947	213.45
lcl|NZ_CP035291.1_cds_WP_057504703.1_123	1290	986.221	482	12.07
lcl|NZ_CP035291.1_cds_WP_016930541.1_124	702	398.244	0	0
lcl|NZ_CP035291.1_cds_WP_053030727.1_125	1395	1091.22	575	13.02
lcl|NZ_CP035291.1_cds_WP_053030726.1_126	780	476.233	0	0
lcl|NZ_CP035291.1_cds_WP_011274531.1_127	240	36.1879	1200	819.19
lcl|NZ_CP035291.1_cds_WP_037537465.1_128	528	224.66	75	8.25
lcl|NZ_CP035291.1_cds_WP_037537466.1_129	1035	731.221	919	31.05
lcl|NZ_CP035291.1_cds_WP_057504680.1_130	1611	1307.22	51	0.96
lcl|NZ_CP035291.1_cds_WP_037537468.1_131	1281	977.221	81	2.05
lcl|NZ_CP035291.1_cds_WP_037537472.1_132	783	479.233	186	9.59
lcl|NZ_CP035291.1_cds_WP_053020428.1_133	1704	1400.22	802	14.15
lcl|NZ_CP035291.1_cds_WP_011274541.1_134	399	104.677	1786	421.5
lcl|NZ_CP035291.1_cds_WP_016930548.1_135	1659	1355.22	581	10.59
lcl|NZ_CP035291.1_cds_WP_011274543.1_136	1383	1079.22	2728	62.45
lcl|NZ_CP035291.1_cds_WP_011274544.1_137	1074	770.221	141	4.52
lcl|NZ_CP035291.1_cds_WP_011274545.1_138	441	141.074	595	104.19
lcl|NZ_CP035291.1_cds_WP_011274546.1_139	1344	1040.22	1265	30.04
lcl|NZ_CP035291.1_cds_WP_011274547.1_140	687	383.244	2765	178.23
lcl|NZ_CP035291.1_cds_WP_011274548.1_141	513	209.887	1224	144.07
lcl|NZ_CP035291.1_cds_WP_057504681.1_142	1197	893.221	594	16.43
lcl|NZ_CP035291.1_cds_WP_011274551.1_143	408	112.139	234	51.55
lcl|NZ_CP035291.1_cds_WP_057504682.1_144	1353	1049.22	46	1.08
lcl|NZ_CP035291.1_cds_WP_037558252.1_145	948	644.221	63	2.42
lcl|NZ_CP035291.1_cds_WP_011274554.1_146	1041	737.221	90	3.02
lcl|NZ_CP035291.1_cds_WP_016930551.1_147	1299	995.221	190	4.72
lcl|NZ_CP035291.1_cds_WP_037558251.1_148	1362	1058.22	714	16.67
lcl|NZ_CP035291.1_cds_WP_057504683.1_149	339	63.9905	307	118.52
lcl|NZ_CP035291.1_cds_WP_057504684.1_150	774	470.233	865	45.44
lcl|NZ_CP035291.1_cds_WP_037537490.1_152	216	33.7064	317	232.34
lcl|NZ_CP035291.1_cds_WP_046308885.1_153	906	602.221	485	19.9
lcl|NZ_CP035291.1_cds_WP_011274567.1_154	189	31.9341	67	51.83
lcl|NZ_CP035291.1_cds_WP_057504685.1_155	3207	2903.22	1759	14.97
lcl|NZ_CP035291.1_cds_WP_037558248.1_156	606	302.303	673	55
lcl|NZ_CP035291.1_cds_WP_011274570.1_157	1731	1427.22	348	6.02
lcl|NZ_CP035291.1_cds_WP_011274571.1_158	339	63.9905	51	19.69
lcl|NZ_CP035291.1_cds_WP_057504686.1_159	1770	1466.22	139	2.34
lcl|NZ_CP035291.1_cds_WP_037558246.1_160	1641	1337.22	317	5.86
lcl|NZ_CP035291.1_cds_WP_037558245.1_161	3204	2900.22	295	2.51
lcl|NZ_CP035291.1_cds_WP_057504687.1_162	912	608.221	102	4.14
lcl|NZ_CP035291.1_cds_WP_033079800.1_163	339	63.9905	125	48.26
lcl|NZ_CP035291.1_cds_WP_037558243.1_164	837	533.221	99	4.59
lcl|NZ_CP035291.1_cds_WP_011274578.1_165	411	114.645	2	0.43
lcl|NZ_CP035291.1_cds_WP_011274579.1_166	555	251.476	4	0.39
lcl|NZ_CP035291.1_cds_WP_011274581.1_167	198	32.3588	54	41.23
lcl|NZ_CP035291.1_cds_WP_057504688.1_168	858	554.221	172	7.67
lcl|NZ_CP035291.1_cds_WP_080388593.1_169	405	109.603	245	55.22
lcl|NZ_CP035291.1_cds_WP_230197427.1_171	987	683.221	855	30.92
lcl|NZ_CP035291.1_cds_WP_011274587.1_172	999	695.221	4146	147.32
lcl|NZ_CP035291.1_cds_WP_016930574.1_173	930	626.221	6977	275.24
lcl|NZ_CP035291.1_cds_WP_011274589.1_174	216	33.7064	74	54.24
lcl|NZ_CP035291.1_cds_WP_016930575.1_175	189	31.9341	19	14.7
lcl|NZ_CP035291.1_cds_WP_011274591.1_176	342	65.6565	115	43.27
lcl|NZ_CP035291.1_cds_WP_046308894.1_177	1023	719.221	2304	79.14
lcl|NZ_CP035291.1_cds_WP_011274593.1_178	915	611.221	1617	65.36
lcl|NZ_CP035291.1_cds_WP_037558237.1_179	798	494.221	1360	67.98
lcl|NZ_CP035291.1_cds_WP_011274595.1_180	342	65.6565	349	131.32
lcl|NZ_CP035291.1_cds_WP_076684516.1_181	1002	698.221	2613	92.45
lcl|NZ_CP035291.1_cds_WP_037537524.1_182	1194	890.221	393	10.91
lcl|NZ_CP035291.1_cds_WP_033079795.1_183	966	662.221	101	3.77
lcl|NZ_CP035291.1_cds_WP_011274599.1_184	522	218.737	7	0.79
lcl|NZ_CP035291.1_cds_WP_011274600.1_185	168	30.0492	5	4.11
lcl|NZ_CP035291.1_cds_WP_033079794.1_186	1419	1115.22	178	3.94
lcl|NZ_CP035291.1_cds_WP_053019652.1_187	1200	896.221	275	7.58
lcl|NZ_CP035291.1_cds_WP_037558235.1_188	786	482.221	235	12.04
lcl|NZ_CP035291.1_cds_WP_053019651.1_189	1623	1319.22	231	4.33
lcl|NZ_CP035291.1_cds_WP_011274605.1_190	1158	854.221	304	8.79
lcl|NZ_CP035291.1_cds_WP_011274606.1_191	249	37.0212	397	264.92
lcl|NZ_CP035291.1_cds_WP_011274607.1_192	729	425.244	115	6.68
lcl|NZ_CP035291.1_cds_WP_011274608.1_193	672	368.244	88	5.9
lcl|NZ_CP035291.1_cds_WP_053022271.1_194	807	503.221	83	4.07
lcl|NZ_CP035291.1_cds_WP_037558233.1_195	867	563.221	107	4.69
lcl|NZ_CP035291.1_cds_WP_057504690.1_196	882	578.221	8	0.34
lcl|NZ_CP035291.1_cds_WP_011274612.1_197	1533	1229.22	124	2.49
lcl|NZ_CP035291.1_cds_WP_011274613.1_198	819	515.221	132	6.33
lcl|NZ_CP035291.1_cds_WP_011274614.1_199	609	305.303	145	11.73
lcl|NZ_CP035291.1_cds_WP_011274615.1_200	819	515.221	302	14.48
lcl|NZ_CP035291.1_cds_WP_057504691.1_201	663	359.271	90	6.19
lcl|NZ_CP035291.1_cds_WP_037558229.1_202	633	329.271	119	8.93
lcl|NZ_CP035291.1_cds_WP_057504692.1_203	774	470.233	110	5.78
lcl|NZ_CP035291.1_cds_WP_049394816.1_204	732	428.244	157	9.06
lcl|NZ_CP035291.1_cds_WP_057504693.1_205	960	656.221	199	7.49
lcl|NZ_CP035291.1_cds_WP_037537548.1_206	1563	1259.22	433	8.49
lcl|NZ_CP035291.1_cds_WP_011274622.1_207	639	335.271	744	54.82
lcl|NZ_CP035291.1_cds_WP_011274623.1_208	927	623.221	416	16.49
lcl|NZ_CP035291.1_cds_WP_011274624.1_209	705	401.244	362	22.29
lcl|NZ_CP035291.1_cds_WP_037537549.1_210	1377	1073.22	1190	27.39
lcl|NZ_CP035291.1_cds_WP_037537551.1_211	975	671.221	378	13.91
lcl|NZ_CP035291.1_cds_WP_033079785.1_212	1203	899.221	134	3.68
lcl|NZ_CP035291.1_cds_WP_011274628.1_213	963	659.221	7171	268.73
lcl|NZ_CP035291.1_cds_WP_057504694.1_214	978	674.221	2188	80.17
lcl|NZ_CP035291.1_cds_WP_057504695.1_215	1647	1343.22	3212	59.07
lcl|NZ_CP035291.1_cds_WP_033079782.1_216	1140	836.221	807	23.84
lcl|NZ_CP035291.1_cds_WP_033079781.1_217	1152	848.221	632	18.41
lcl|NZ_CP035291.1_cds_WP_033079780.1_218	588	284.355	229	19.89
lcl|NZ_CP035291.1_cds_WP_053030667.1_219	1776	1472.22	1705	28.61
lcl|NZ_CP035291.1_cds_WP_057504696.1_220	2259	1955.22	1788	22.59
lcl|NZ_CP035291.1_cds_WP_057504697.1_221	786	482.221	499	25.56
lcl|NZ_CP035291.1_cds_WP_016930604.1_222	636	332.271	3542	263.34
lcl|NZ_CP035291.1_cds_WP_057504698.1_223	846	542.221	7230	329.4
lcl|NZ_CP035291.1_cds_WP_057504699.1_224	717	413.244	1369	81.84
lcl|NZ_CP035291.1_cds_WP_011274640.1_225	204	32.6848	252	190.47
lcl|NZ_CP035291.1_cds_WP_057504700.1_226	483	180.567	154	21.07
lcl|NZ_CP035291.1_cds_WP_033079778.1_227	921	617.221	482	19.29
lcl|NZ_CP035291.1_cds_WP_011274644.1_228	1170	866.221	2261	64.48
lcl|NZ_CP035291.1_cds_WP_011274645.1_229	564	260.457	374	35.47
lcl|NZ_CP035291.1_cds_WP_057504701.1_230	1542	1238.22	1010	20.15
lcl|NZ_CP035291.1_cds_WP_011274647.1_231	960	656.221	676	25.45
lcl|NZ_CP035291.1_cds_WP_011274648.1_232	774	470.233	386	20.28
lcl|NZ_CP035291.1_cds_WP_053030647.1_233	801	497.221	165	8.2
lcl|NZ_CP035291.1_cds_WP_016930613.1_234	828	524.221	523	24.65
lcl|NZ_CP035291.1_cds_WP_037537579.1_235	378	88.6179	1597	445.2
lcl|NZ_CP035291.1_cds_WP_057504702.1_236	933	629.221	37413	1468.88
lcl|NZ_CP035291.1_cds_WP_037558221.1_237	483	180.567	1712	234.22
lcl|NZ_CP035291.1_cds_WP_256122440.1_239	135	27.4568	1701	1530.46
lcl|NZ_CP035291.1_cds_WP_201420457.1_240	174	31.2392	891	704.6
lcl|NZ_CP035291.1_cds_WP_249038006.1_241	744	440.244	1366	76.65
lcl|NZ_CP035291.1_cds_WP_249038007.1_242	4488	4184.22	131103	774.04
lcl|NZ_CP035291.1_cds_WP_080366123.1_243	336	62.4996	4608	1821.39
lcl|NZ_CP035291.1_cds_WP_037558375.1_244	1200	896.221	1056	29.11
lcl|NZ_CP035291.1_cds_WP_011274656.1_245	1575	1271.22	1875	36.44
lcl|NZ_CP035291.1_cds_WP_049426428.1_246	1563	1259.22	2592	50.85
lcl|NZ_CP035291.1_cds_WP_037558374.1_247	543	239.556	334	34.44
lcl|NZ_CP035291.1_cds_WP_057504877.1_248	2391	2087.22	2547	30.15
lcl|NZ_CP035291.1_cds_WP_057504876.1_249	1509	1205.22	1888	38.7
lcl|NZ_CP035291.1_cds_WP_053031357.1_250	1338	1034.22	1931	46.12
lcl|NZ_CP035291.1_cds_WP_053023545.1_251	999	695.221	58	2.06
lcl|NZ_CP035291.1_cds_WP_033079657.1_252	657	353.271	21	1.47
lcl|NZ_CP035291.1_cds_WP_011274666.1_253	192	31.7697	2	1.56
lcl|NZ_CP035291.1_cds_WP_170177293.1_254	162	30.1277	8	6.56
lcl|NZ_CP035291.1_cds_WP_230197438.1_255	840	536.221	63	2.9
lcl|NZ_CP035291.1_cds_WP_053031346.1_256	357	74.4887	11	3.65
lcl|NZ_CP035291.1_cds_WP_011274670.1_257	477	174.799	114	16.11
lcl|NZ_CP035291.1_cds_WP_011274671.1_258	840	536.221	253	11.66
lcl|NZ_CP035291.1_cds_WP_037558368.1_259	360	76.4373	1708	552.01
lcl|NZ_CP035291.1_cds_WP_057504875.1_260	1053	749.221	5754	189.73
lcl|NZ_CP035291.1_cds_WP_029376613.1_261	1179	875.221	281	7.93
lcl|NZ_CP035291.1_cds_WP_011274675.1_262	174	31.2392	5	3.95
lcl|NZ_CP035291.1_cds_WP_038812901.1_263	570	266.431	859	79.65
lcl|NZ_CP035291.1_cds_WP_011274677.1_264	945	641.221	14225	548.04
lcl|NZ_CP035291.1_cds_WP_057504874.1_265	2682	2378.22	21156	219.76
lcl|NZ_CP035291.1_cds_WP_037558363.1_266	873	569.221	306	13.28
lcl|NZ_CP035291.1_cds_WP_057504873.1_267	612	308.303	208	16.67
lcl|NZ_CP035291.1_cds_WP_041615064.1_268	2094	1790.22	4048	55.86
lcl|NZ_CP035291.1_cds_WP_057504872.1_269	1575	1271.22	639	12.42
lcl|NZ_CP035291.1_cds_WP_033079667.1_270	1539	1235.22	310	6.2
lcl|NZ_CP035291.1_cds_WP_057504871.1_271	2163	1859.22	6461	85.85
lcl|NZ_CP035291.1_cds_WP_057504870.1_272	2817	2513.22	6829	67.13
lcl|NZ_CP035291.1_cds_WP_057504869.1_273	1896	1592.22	0	0
lcl|NZ_CP035291.1_cds_WP_057504868.1_274	1359	1055.22	0	0
lcl|NZ_CP035291.1_cds_WP_057504867.1_275	5211	4907.22	0	0
lcl|NZ_CP035291.1_cds_WP_057504866.1_276	522	218.737	743	83.91
lcl|NZ_CP035291.1_cds_WP_011274688.1_277	531	227.626	24709	2681.64
lcl|NZ_CP035291.1_cds_WP_037558359.1_278	414	117.199	2307	486.28
lcl|NZ_CP035291.1_cds_WP_057504865.1_279	576	272.404	1319	119.62
lcl|NZ_CP035291.1_cds_WP_011274692.1_280	465	163.326	187	28.28
lcl|NZ_CP035291.1_cds_WP_057504864.1_281	1236	932.221	625	16.56
lcl|NZ_CP035291.1_cds_WP_057504863.1_282	1431	1127.22	471	10.32
lcl|NZ_CP035291.1_cds_WP_016930629.1_283	684	380.244	173	11.24
lcl|NZ_CP035291.1_cds_WP_057504862.1_284	762	458.233	191	10.3
lcl|NZ_CP035291.1_cds_WP_057504861.1_285	996	692.221	121	4.32
lcl|NZ_CP035291.1_cds_WP_016930631.1_286	849	545.221	99	4.49
lcl|NZ_CP035291.1_cds_WP_053023072.1_287	1128	824.221	162	4.86
lcl|NZ_CP035291.1_cds_WP_011274700.1_288	333	60.9445	184	74.58
lcl|NZ_CP035291.1_cds_WP_172458788.1_289	1083	779.221	532	16.87
lcl|NZ_CP035291.1_cds_WP_057504860.1_290	381	90.853	0	0
lcl|NZ_CP035291.1_cds_WP_057504859.1_291	1641	1337.22	2270	41.94
lcl|NZ_CP035291.1_cds_WP_033079678.1_292	450	149.324	539	89.17
lcl|NZ_CP035291.1_cds_WP_033079679.1_293	642	338.271	219	15.99
lcl|NZ_CP035291.1_cds_WP_016930637.1_294	102	29.1429	33	27.97
lcl|NZ_CP035291.1_cds_WP_053016304.1_295	663	359.271	0	0
lcl|NZ_CP035291.1_cds_WP_057504858.1_296	699	395.244	0	0
lcl|NZ_CP035291.1_cds_WP_057504857.1_297	768	464.233	0	0
lcl|NZ_CP035291.1_cds_WP_053016307.1_298	1812	1508.22	0	0
lcl|NZ_CP035291.1_cds_WP_142712233.1_299	1221	917.221	0	0
lcl|NZ_CP035291.1_cds_WP_057504856.1_300	1353	1049.22	0	0
lcl|NZ_CP035291.1_cds_WP_033079686.1_301	1185	881.221	0	0
lcl|NZ_CP035291.1_cds_WP_052064753.1_302	882	578.221	0	0
lcl|NZ_CP035291.1_cds_WP_052064754.1_303	561	257.457	0	0
lcl|NZ_CP035291.1_cds_WP_033079720.1_304	1002	698.221	0	0
lcl|NZ_CP035291.1_cds_WP_033079687.1_305	1272	968.221	0	0
lcl|NZ_CP035291.1_cds_WP_033079688.1_306	1131	827.221	0	0
lcl|NZ_CP035291.1_cds_WP_033079689.1_307	594	290.34	0	0
lcl|NZ_CP035291.1_cds_WP_033079690.1_308	621	317.296	0	0
lcl|NZ_CP035291.1_cds_WP_033079691.1_309	1134	830.221	0	0
lcl|NZ_CP035291.1_cds_WP_057504855.1_310	936	632.221	545	21.3
lcl|NZ_CP035291.1_cds_WP_049395422.1_311	1476	1172.22	219	4.62
lcl|NZ_CP035291.1_cds_WP_169301455.1_312	171	30.874	367	293.66
lcl|NZ_CP035291.1_cds_WP_011274729.1_313	165	29.8795	33	27.28
lcl|NZ_CP035291.1_cds_WP_033079694.1_314	669	365.253	715	48.36
lcl|NZ_CP035291.1_cds_WP_057504854.1_315	897	593.221	1010	42.06
lcl|NZ_CP035291.1_cds_WP_016930644.1_316	750	446.233	258	14.28
lcl|NZ_CP035291.1_cds_WP_037570978.1_317	1992	1688.22	829	12.13
lcl|NZ_CP035291.1_cds_WP_057504853.1_318	1173	869.221	7852	223.16
lcl|NZ_CP035291.1_cds_WP_057504852.1_319	1200	896.221	668	18.41
lcl|NZ_CP035291.1_cds_WP_057504851.1_320	1119	815.221	964	29.21
lcl|NZ_CP035291.1_cds_WP_057504888.1_321	537	233.58	101	10.68
lcl|NZ_CP035291.1_cds_WP_033079701.1_322	732	428.244	110	6.35
lcl|NZ_CP035291.1_cds_WP_057504889.1_323	1869	1565.22	1095	17.28
lcl|NZ_CP035291.1_cds_WP_057504890.1_324	1722	1418.22	1470	25.61
lcl|NZ_CP035291.1_cds_WP_057504891.1_325	765	461.233	798	42.74
lcl|NZ_CP035291.1_cds_WP_057504892.1_326	612	308.303	151	12.1
lcl|NZ_CP035291.1_cds_WP_011274744.1_327	870	566.221	461	20.11
lcl|NZ_CP035291.1_cds_WP_057504893.1_328	1179	875.221	340	9.6
lcl|NZ_CP035291.1_cds_WP_057504894.1_329	600	296.318	371	30.93
lcl|NZ_CP035291.1_cds_WP_057504895.1_330	1371	1067.22	226	5.23
lcl|NZ_CP035291.1_cds_WP_037558324.1_331	780	476.233	2366	122.73
lcl|NZ_CP035291.1_cds_WP_011274750.1_332	267	39.8923	137	84.84
lcl|NZ_CP035291.1_cds_WP_016930657.1_333	1293	989.221	852	21.28
lcl|NZ_CP035291.1_cds_WP_057504896.1_334	1626	1322.22	1247	23.3
lcl|NZ_CP035291.1_cds_WP_011274753.1_335	555	251.476	1072	105.31
lcl|NZ_CP035291.1_cds_WP_016930658.1_336	1491	1187.22	4488	93.39
lcl|NZ_CP035291.1_cds_WP_053016335.1_337	1707	1403.22	4422	77.85
lcl|NZ_CP035291.1_cds_WP_053038672.1_338	2265	1961.22	548	6.9
lcl|NZ_CP035291.1_cds_WP_057504897.1_339	1176	872.221	206	5.83
lcl|NZ_CP035291.1_cds_WP_011274758.1_340	1383	1079.22	658	15.06
lcl|NZ_CP035291.1_cds_WP_053021587.1_341	1182	878.221	781	21.97
lcl|NZ_CP035291.1_cds_WP_011274760.1_342	213	33.5025	249	183.61
lcl|NZ_CP035291.1_cds_WP_053021586.1_343	474	171.908	660	94.84
