target_id	length	eff_length	est_counts	tpm
lcl|NZ_CP035291.1_cds_WP_033079778.1_227	921	612.03	218	12.03
lcl|NZ_CP035291.1_cds_WP_011274644.1_228	1170	878.98	947	36.4
lcl|NZ_CP035291.1_cds_WP_011274645.1_229	564	275.58	186	22.8
lcl|NZ_CP035291.1_cds_WP_057504701.1_230	1542	1254.25	387	10.42
lcl|NZ_CP035291.1_cds_WP_011274647.1_231	960	662.79	319	16.26
lcl|NZ_CP035291.1_cds_WP_011274648.1_232	774	496.3	243	16.54
lcl|NZ_CP035291.1_cds_WP_053030647.1_233	801	502.08	193	12.99
lcl|NZ_CP035291.1_cds_WP_016930613.1_234	828	540.87	576	35.98
lcl|NZ_CP035291.1_cds_WP_037537579.1_235	378	98.38	441	151.44
lcl|NZ_CP035291.1_cds_WP_057504702.1_236	933	635.32	44001	2339.77
lcl|NZ_CP035291.1_cds_WP_037558221.1_237	483	197.68	1730	295.66
lcl|NZ_CP035291.1_cds_WP_256122440.1_239	135	24.38	1239	1716.88
lcl|NZ_CP035291.1_cds_WP_201420457.1_240	174	27.36	873	1077.96
lcl|NZ_CP035291.1_cds_WP_249038006.1_241	744	457.25	1288	95.16
lcl|NZ_CP035291.1_cds_WP_249038007.1_242	4488	4212.39	123996	994.45
lcl|NZ_CP035291.1_cds_WP_080366123.1_243	336	66.89	5326	2689.94
lcl|NZ_CP035291.1_cds_WP_037558375.1_244	1200	917.37	1706	62.83
lcl|NZ_CP035291.1_cds_WP_011274656.1_245	1575	1276.47	3976	105.23
lcl|NZ_CP035291.1_cds_WP_049426428.1_246	1563	1279.24	1867	49.31
lcl|NZ_CP035291.1_cds_WP_037558374.1_247	543	261.77	650	83.89
lcl|NZ_CP035291.1_cds_WP_057504877.1_248	2391	2105.13	3643	58.46
lcl|NZ_CP035291.1_cds_WP_057504876.1_249	1509	1214.38	2710	75.39
lcl|NZ_CP035291.1_cds_WP_053031357.1_250	1338	1040.19	2801	90.97
lcl|NZ_CP035291.1_cds_WP_053023545.1_251	999	714.03	73	3.45
lcl|NZ_CP035291.1_cds_WP_033079657.1_252	657	361.51	78	7.29
lcl|NZ_CP035291.1_cds_WP_011274666.1_253	192	28.07	11	13.24
lcl|NZ_CP035291.1_cds_WP_170177293.1_254	162	29.44	32	36.72
lcl|NZ_CP035291.1_cds_WP_230197438.1_255	840	535.6	68	4.29
lcl|NZ_CP035291.1_cds_WP_053031346.1_256	357	86.2	27	10.58
lcl|NZ_CP035291.1_cds_WP_011274670.1_257	477	192	159	27.98
lcl|NZ_CP035291.1_cds_WP_011274671.1_258	840	543.73	494	30.69
lcl|NZ_CP035291.1_cds_WP_037558368.1_259	360	78.01	4373	1893.79
lcl|NZ_CP035291.1_cds_WP_057504875.1_260	1053	769.19	4353	191.19
lcl|NZ_CP035291.1_cds_WP_029376613.1_261	1179	888.4	426	16.2
lcl|NZ_CP035291.1_cds_WP_011274675.1_262	174	27.82	10	12.14
lcl|NZ_CP035291.1_cds_WP_038812901.1_263	570	279.67	1144	138.19
lcl|NZ_CP035291.1_cds_WP_011274677.1_264	945	649.87	12835	667.22
lcl|NZ_CP035291.1_cds_WP_057504874.1_265	2682	2389.17	27159	384.03
lcl|NZ_CP035291.1_cds_WP_037558363.1_266	873	572.32	107	6.32
lcl|NZ_CP035291.1_cds_WP_057504873.1_267	612	317.51	155	16.49
lcl|NZ_CP035291.1_cds_WP_041615064.1_268	2094	1805.16	2657	49.73
lcl|NZ_CP035291.1_cds_WP_057504872.1_269	1575	1284.39	947	24.91
lcl|NZ_CP035291.1_cds_WP_033079667.1_270	1539	1253.87	453	12.21
lcl|NZ_CP035291.1_cds_WP_057504871.1_271	2163	1881.92	2547	45.72
lcl|NZ_CP035291.1_cds_WP_057504870.1_272	2817	2523.98	3536	47.33
lcl|NZ_CP035291.1_cds_WP_057504869.1_273	1896	1595.23	0	0
lcl|NZ_CP035291.1_cds_WP_057504868.1_274	1359	1066.86	0	0
lcl|NZ_CP035291.1_cds_WP_057504867.1_275	5211	4916.94	0	0
lcl|NZ_CP035291.1_cds_WP_057504866.1_276	522	235.81	932	133.52
lcl|NZ_CP035291.1_cds_WP_011274688.1_277	531	239.18	11177	1578.71
lcl|NZ_CP035291.1_cds_WP_037558359.1_278	414	134.23	1692	425.85
lcl|NZ_CP035291.1_cds_WP_057504865.1_279	576	295.17	1741	199.26
lcl|NZ_CP035291.1_cds_WP_011274692.1_280	465	188.66	154	27.58
lcl|NZ_CP035291.1_cds_WP_057504864.1_281	1236	953.72	1036	36.7
lcl|NZ_CP035291.1_cds_WP_057504863.1_282	1431	1146.79	658	19.38
lcl|NZ_CP035291.1_cds_WP_016930629.1_283	684	388.93	391	33.96
lcl|NZ_CP035291.1_cds_WP_057504862.1_284	762	468.61	191	13.77
lcl|NZ_CP035291.1_cds_WP_057504861.1_285	996	705.76	144	6.89
lcl|NZ_CP035291.1_cds_WP_016930631.1_286	849	550.07	24	1.47
lcl|NZ_CP035291.1_cds_WP_053023072.1_287	1128	839.29	116	4.67
lcl|NZ_CP035291.1_cds_WP_011274700.1_288	333	63.1	232	124.21
lcl|NZ_CP035291.1_cds_WP_172458788.1_289	1083	796.43	1050	44.54
lcl|NZ_CP035291.1_cds_WP_057504860.1_290	381	89.62	0	0
lcl|NZ_CP035291.1_cds_WP_057504859.1_291	1641	1360.13	2164	53.75
lcl|NZ_CP035291.1_cds_WP_033079678.1_292	450	167.85	792	159.41
lcl|NZ_CP035291.1_cds_WP_033079679.1_293	642	341.6	91	9
lcl|NZ_CP035291.1_cds_WP_016930637.1_294	102	39.39	98	84.05
lcl|NZ_CP035291.1_cds_WP_053016304.1_295	663	359.87	0	0
lcl|NZ_CP035291.1_cds_WP_057504858.1_296	699	406.34	0	0
lcl|NZ_CP035291.1_cds_WP_057504857.1_297	768	483.22	0	0
lcl|NZ_CP035291.1_cds_WP_053016307.1_298	1812	1532.75	0	0
lcl|NZ_CP035291.1_cds_WP_142712233.1_299	1221	940.19	0	0
lcl|NZ_CP035291.1_cds_WP_057504856.1_300	1353	1055.22	0	0
lcl|NZ_CP035291.1_cds_WP_033079686.1_301	1185	897.56	0	0
lcl|NZ_CP035291.1_cds_WP_052064753.1_302	882	595.14	0	0
lcl|NZ_CP035291.1_cds_WP_052064754.1_303	561	279.9	0	0
lcl|NZ_CP035291.1_cds_WP_033079720.1_304	1002	721.79	0	0
lcl|NZ_CP035291.1_cds_WP_033079687.1_305	1272	997.83	0	0
lcl|NZ_CP035291.1_cds_WP_033079688.1_306	1131	836.66	0	0
lcl|NZ_CP035291.1_cds_WP_033079689.1_307	594	291.4	0	0
lcl|NZ_CP035291.1_cds_WP_033079690.1_308	621	342.76	0	0
lcl|NZ_CP035291.1_cds_WP_033079691.1_309	1134	845.42	0	0
lcl|NZ_CP035291.1_cds_WP_057504855.1_310	936	641.96	531	27.94
lcl|NZ_CP035291.1_cds_WP_049395422.1_311	1476	1166.92	160	4.63
lcl|NZ_CP035291.1_cds_WP_169301455.1_312	171	26.64	119	150.91
lcl|NZ_CP035291.1_cds_WP_011274729.1_313	165	27.02	90	112.53
lcl|NZ_CP035291.1_cds_WP_033079694.1_314	669	367.76	1190	109.32
lcl|NZ_CP035291.1_cds_WP_057504854.1_315	897	594.69	2436	138.39
lcl|NZ_CP035291.1_cds_WP_016930644.1_316	750	456.04	402	29.78
lcl|NZ_CP035291.1_cds_WP_037570978.1_317	1992	1706.99	1592	31.51
lcl|NZ_CP035291.1_cds_WP_057504853.1_318	1173	898.2	3057	114.98
lcl|NZ_CP035291.1_cds_WP_057504852.1_319	1200	909.52	730	27.12
lcl|NZ_CP035291.1_cds_WP_057504851.1_320	1119	827.79	995	40.61
lcl|NZ_CP035291.1_cds_WP_057504888.1_321	537	247.24	160	21.86
lcl|NZ_CP035291.1_cds_WP_033079701.1_322	732	440.96	157	12.03
lcl|NZ_CP035291.1_cds_WP_057504889.1_323	1869	1583.97	2411	51.42
lcl|NZ_CP035291.1_cds_WP_057504890.1_324	1722	1427.55	2195	51.95
lcl|NZ_CP035291.1_cds_WP_057504891.1_325	765	467.96	1180	85.19
lcl|NZ_CP035291.1_cds_WP_057504892.1_326	612	316.56	484	51.65
lcl|NZ_CP035291.1_cds_WP_011274744.1_327	870	583.25	491	28.44
lcl|NZ_CP035291.1_cds_WP_057504893.1_328	1179	900.8	732	27.45
lcl|NZ_CP035291.1_cds_WP_057504894.1_329	600	302.31	245	27.38
lcl|NZ_CP035291.1_cds_WP_057504895.1_330	1371	1077.77	454	14.23
lcl|NZ_CP035291.1_cds_WP_037558324.1_331	780	491.99	2578	177.02
lcl|NZ_CP035291.1_cds_WP_011274750.1_332	267	40.3	65	54.49
lcl|NZ_CP035291.1_cds_WP_016930657.1_333	1293	1017.21	1672	55.53
lcl|NZ_CP035291.1_cds_WP_057504896.1_334	1626	1341.57	483	12.16
lcl|NZ_CP035291.1_cds_WP_011274753.1_335	555	275.68	1173	143.75
lcl|NZ_CP035291.1_cds_WP_016930658.1_336	1491	1185.53	527	15.02
lcl|NZ_CP035291.1_cds_WP_053016335.1_337	1707	1418.92	1242	29.57
lcl|NZ_CP035291.1_cds_WP_053038672.1_338	2265	1966.21	487	8.37
lcl|NZ_CP035291.1_cds_WP_057504897.1_339	1176	877.87	157	6.04
lcl|NZ_CP035291.1_cds_WP_011274758.1_340	1383	1096.82	663	20.42
lcl|NZ_CP035291.1_cds_WP_053021587.1_341	1182	876.43	977	37.66
lcl|NZ_CP035291.1_cds_WP_011274760.1_342	213	30.35	297	330.6
lcl|NZ_CP035291.1_cds_WP_053021586.1_343	474	181.73	1020	189.62
