target_id	length	eff_length	est_counts	tpm
lcl|NZ_CP035291.1_cds_WP_031796870.1_29	2061	1765.15	0	0
lcl|NZ_CP035291.1_cds_WP_016931282.1_30	546	248.67	0	0
lcl|NZ_CP035291.1_cds_WP_002472781.1_31	144	26.27	0	0
lcl|NZ_CP035291.1_cds_WP_031870511.1_32	1254	955.61	0	0
lcl|NZ_CP035291.1_cds_WP_031870512.1_33	222	30.89	0	0
lcl|NZ_CP035291.1_cds_WP_031870513.1_34	498	200.87	0	0
lcl|NZ_CP035291.1_cds_WP_031870514.1_35	312	52.23	0	0
lcl|NZ_CP035291.1_cds_WP_031870515.1_36	351	73.22	0	0
lcl|NZ_CP035291.1_cds_WP_031870516.1_37	651	353.02	0	0
lcl|NZ_CP035291.1_cds_WP_031870517.1_38	510	212.56	0	0
lcl|NZ_CP035291.1_cds_WP_031870518.1_39	513	215.39	0	0
lcl|NZ_CP035291.1_cds_WP_031870519.1_40	1632	1334.81	0	0
lcl|NZ_CP035291.1_cds_WP_057504845.1_41	1362	1064.08	0	0
lcl|NZ_CP035291.1_cds_WP_031870521.1_42	1770	1472.44	0	0
lcl|NZ_CP035291.1_cds_WP_031870522.1_43	297	46.93	0	0
lcl|NZ_CP035291.1_cds_WP_249038003.1_45	663	364.75	0	0
lcl|NZ_CP035291.1_cds_WP_249038004.1_47	13497	13198.85	0	0
lcl|NZ_CP035291.1_cds_WP_000393940.1_48	1617	1319.7	0	0
lcl|NZ_CP035291.1_cds_WP_000640645.1_49	1512	1215.2	0	0
lcl|NZ_CP035291.1_cds_WP_057504674.1_50	2052	1753.84	0	0
lcl|NZ_CP035291.1_cds_WP_016930484.1_52	168	27.88	7	7.46
lcl|NZ_CP035291.1_cds_WP_016930485.1_53	888	591.97	2636	132.28
lcl|NZ_CP035291.1_cds_WP_016930486.1_54	189	28.43	66	68.96
lcl|NZ_CP035291.1_cds_WP_011274452.1_55	525	229.25	672	87.08
lcl|NZ_CP035291.1_cds_WP_011274453.1_56	879	582.89	232	11.82
lcl|NZ_CP035291.1_cds_WP_011274454.1_57	984	685.3	1107	47.99
lcl|NZ_CP035291.1_cds_WP_011274455.1_58	123	33.42	11	9.78
lcl|NZ_CP035291.1_cds_WP_224743112.1_59	1437	1140.89	1084	28.23
lcl|NZ_CP035291.1_cds_WP_029376608.1_60	645	348.58	80	6.82
lcl|NZ_CP035291.1_cds_WP_016930491.1_62	1224	926.25	254	8.15
lcl|NZ_CP035291.1_cds_WP_033080090.1_63	1053	757.14	2309	90.6
lcl|NZ_CP035291.1_cds_WP_057504675.1_64	1917	1619.62	263	4.82
lcl|NZ_CP035291.1_cds_WP_037558281.1_65	855	558.08	0	0
lcl|NZ_CP035291.1_cds_WP_037558280.1_66	459	163.85	518	93.92
lcl|NZ_CP035291.1_cds_WP_037558278.1_67	1068	769.89	313	12.08
lcl|NZ_CP035291.1_cds_WP_053020431.1_68	1896	1598.73	2220	41.25
lcl|NZ_CP035291.1_cds_WP_057504676.1_69	930	632.82	1983	93.09
lcl|NZ_CP035291.1_cds_WP_049426148.1_70	837	538.89	1110	61.19
lcl|NZ_CP035291.1_cds_WP_033079596.1_71	744	446.58	631	41.97
lcl|NZ_CP035291.1_cds_WP_057504677.1_72	1200	902.16	305	10.04
lcl|NZ_CP035291.1_cds_WP_037537419.1_73	1362	1064.29	1709	47.7
lcl|NZ_CP035291.1_cds_WP_011274475.1_74	693	395.08	163	12.26
lcl|NZ_CP035291.1_cds_WP_057504678.1_75	1554	1256.78	323	7.63
lcl|NZ_CP035291.1_cds_WP_016930503.1_76	957	658.78	466	21.01
lcl|NZ_CP035291.1_cds_WP_057504679.1_77	768	470.8	313	19.75
lcl|NZ_CP035291.1_cds_WP_011274479.1_78	768	470.55	571	36.05
lcl|NZ_CP035291.1_cds_WP_016930504.1_79	636	338.88	422	36.99
lcl|NZ_CP035291.1_cds_WP_016930505.1_80	1173	875.9	717	24.32
lcl|NZ_CP035291.1_cds_WP_011274482.1_81	225	32.1	116	107.35
lcl|NZ_CP035291.1_cds_WP_016930506.1_82	861	563.71	395	20.82
lcl|NZ_CP035291.1_cds_WP_053024125.1_83	1326	1029.91	1164	33.57
lcl|NZ_CP035291.1_cds_WP_053021356.1_84	432	137.32	468	101.24
lcl|NZ_CP035291.1_cds_WP_053021355.1_85	432	136.96	835	181.11
lcl|NZ_CP035291.1_cds_WP_053021354.1_86	1017	720.17	5616	231.66
lcl|NZ_CP035291.1_cds_WP_080366778.1_87	345	68	3834	1674.95
lcl|NZ_CP035291.1_cds_WP_230197425.1_88	528	231.25	197	25.31
lcl|NZ_CP035291.1_cds_WP_016930515.1_89	1050	752.18	921	36.37
lcl|NZ_CP035291.1_cds_WP_011274491.1_90	663	367.03	882	71.39
lcl|NZ_CP035291.1_cds_WP_053021352.1_91	1410	1113.51	7294	194.59
lcl|NZ_CP035291.1_cds_WP_037550884.1_92	624	327.82	2349	212.87
lcl|NZ_CP035291.1_cds_WP_037558271.1_93	666	369.84	303	24.34
lcl|NZ_CP035291.1_cds_WP_053021351.1_94	537	240.01	224	27.73
lcl|NZ_CP035291.1_cds_WP_037558269.1_95	288	43.38	837	573.19
lcl|NZ_CP035291.1_cds_WP_037558268.1_96	2250	1952.61	776	11.81
lcl|NZ_CP035291.1_cds_WP_037558267.1_97	864	567.75	171	8.95
lcl|NZ_CP035291.1_cds_WP_037558265.1_99	864	566.01	210	11.02
lcl|NZ_CP035291.1_cds_WP_037558264.1_100	969	671.28	72	3.19
lcl|NZ_CP035291.1_cds_WP_011274504.1_101	882	585.09	28	1.42
lcl|NZ_CP035291.1_cds_WP_011274505.1_102	390	101.37	8	2.34
lcl|NZ_CP035291.1_cds_WP_037558262.1_103	1497	1199.86	71	1.76
lcl|NZ_CP035291.1_cds_WP_011274507.1_104	939	641.99	69	3.19
lcl|NZ_CP035291.1_cds_WP_016930525.1_105	918	620.91	145	6.94
lcl|NZ_CP035291.1_cds_WP_011274509.1_106	849	553.51	1300	69.77
lcl|NZ_CP035291.1_cds_WP_011274510.1_107	819	521.99	1021	58.11
lcl|NZ_CP035291.1_cds_WP_011274511.1_108	852	556.32	1559	83.25
lcl|NZ_CP035291.1_cds_WP_011274512.1_109	384	95.82	1443	447.37
lcl|NZ_CP035291.1_cds_WP_011274514.1_110	864	567.74	528	27.63
lcl|NZ_CP035291.1_cds_WP_011274515.1_111	678	381.21	383	29.85
lcl|NZ_CP035291.1_cds_WP_235205230.1_112	840	542.81	216	11.82
lcl|NZ_CP035291.1_cds_WP_011274517.1_113	303	47.3	0	0
lcl|NZ_CP035291.1_cds_WP_011274518.1_114	1296	999.04	0	0
lcl|NZ_CP035291.1_cds_WP_011274519.1_115	318	54.02	0	0
lcl|NZ_CP035291.1_cds_WP_011274521.1_116	1089	792.09	0	0
lcl|NZ_CP035291.1_cds_WP_011274522.1_117	1005	707.57	0	0
lcl|NZ_CP035291.1_cds_WP_011274523.1_118	867	569.51	1082	56.44
lcl|NZ_CP035291.1_cds_WP_011274524.1_119	552	254.43	1242	145.01
lcl|NZ_CP035291.1_cds_WP_011274525.1_120	1182	885.87	2091	70.12
lcl|NZ_CP035291.1_cds_WP_011274526.1_121	1608	1311.47	728	16.49
lcl|NZ_CP035291.1_cds_WP_046464640.1_122	405	113.15	3593	943.33
lcl|NZ_CP035291.1_cds_WP_057504703.1_123	1290	992.55	1437	43.01
lcl|NZ_CP035291.1_cds_WP_016930541.1_124	702	404.73	0	0
lcl|NZ_CP035291.1_cds_WP_053030727.1_125	1395	1097.04	2692	72.9
lcl|NZ_CP035291.1_cds_WP_053030726.1_126	780	483.21	0	0
lcl|NZ_CP035291.1_cds_WP_011274531.1_127	240	32.94	1385	1249.07
lcl|NZ_CP035291.1_cds_WP_037537465.1_128	528	231.64	41	5.26
lcl|NZ_CP035291.1_cds_WP_037537466.1_129	1035	737.63	426	17.16
lcl|NZ_CP035291.1_cds_WP_057504680.1_130	1611	1313.35	23	0.52
lcl|NZ_CP035291.1_cds_WP_037537468.1_131	1281	983.45	90	2.72
lcl|NZ_CP035291.1_cds_WP_037537472.1_132	783	484.98	91	5.57
lcl|NZ_CP035291.1_cds_WP_053020428.1_133	1704	1406.16	318	6.72
lcl|NZ_CP035291.1_cds_WP_011274541.1_134	399	109.1	492	133.97
lcl|NZ_CP035291.1_cds_WP_016930548.1_135	1659	1360.53	847	18.49
lcl|NZ_CP035291.1_cds_WP_011274543.1_136	1383	1086.32	1676	45.83
lcl|NZ_CP035291.1_cds_WP_011274544.1_137	1074	776.5	143	5.47
lcl|NZ_CP035291.1_cds_WP_011274545.1_138	441	146.56	250	50.67
lcl|NZ_CP035291.1_cds_WP_011274546.1_139	1344	1046.97	823	23.35
lcl|NZ_CP035291.1_cds_WP_011274547.1_140	687	389.93	1116	85.02
lcl|NZ_CP035291.1_cds_WP_011274548.1_141	513	215.69	1188	163.62
lcl|NZ_CP035291.1_cds_WP_057504681.1_142	1197	899.96	779	25.71
lcl|NZ_CP035291.1_cds_WP_011274551.1_143	408	116.09	331	84.7
lcl|NZ_CP035291.1_cds_WP_057504682.1_144	1353	1055.79	22	0.62
lcl|NZ_CP035291.1_cds_WP_037558252.1_145	948	649.91	16	0.73
lcl|NZ_CP035291.1_cds_WP_011274554.1_146	1041	743.5	94	3.76
lcl|NZ_CP035291.1_cds_WP_016930551.1_147	1299	1001	203	6.02
lcl|NZ_CP035291.1_cds_WP_037558251.1_148	1362	1065.57	879	24.51
lcl|NZ_CP035291.1_cds_WP_057504683.1_149	339	64.25	171	79.06
lcl|NZ_CP035291.1_cds_WP_057504684.1_150	774	476.97	487	30.33
lcl|NZ_CP035291.1_cds_WP_037537490.1_152	216	29.62	358	359.05
lcl|NZ_CP035291.1_cds_WP_046308885.1_153	906	610.2	746	36.32
lcl|NZ_CP035291.1_cds_WP_011274567.1_154	189	27.96	39	41.44
lcl|NZ_CP035291.1_cds_WP_057504685.1_155	3207	2910.77	3128	31.92
lcl|NZ_CP035291.1_cds_WP_037558248.1_156	606	308.62	1349	129.85
lcl|NZ_CP035291.1_cds_WP_011274570.1_157	1731	1433.75	1015	21.03
lcl|NZ_CP035291.1_cds_WP_011274571.1_158	339	64.4	159	73.35
lcl|NZ_CP035291.1_cds_WP_057504686.1_159	1770	1472.15	214	4.32
lcl|NZ_CP035291.1_cds_WP_037558246.1_160	1641	1342.62	639	14.14
lcl|NZ_CP035291.1_cds_WP_037558245.1_161	3204	2906.44	619	6.33
lcl|NZ_CP035291.1_cds_WP_057504687.1_162	912	614.94	224	10.82
lcl|NZ_CP035291.1_cds_WP_033079800.1_163	339	66.09	284	127.66
lcl|NZ_CP035291.1_cds_WP_037558243.1_164	837	540.34	182	10.01
lcl|NZ_CP035291.1_cds_WP_011274578.1_165	411	119.18	-0	-0
lcl|NZ_CP035291.1_cds_WP_011274579.1_166	555	258.52	4	0.46
lcl|NZ_CP035291.1_cds_WP_011274581.1_167	198	29.11	62	63.27
lcl|NZ_CP035291.1_cds_WP_057504688.1_168	858	560.4	128	6.79
lcl|NZ_CP035291.1_cds_WP_080388593.1_169	405	114.54	209	54.21
lcl|NZ_CP035291.1_cds_WP_230197427.1_171	987	690.48	1578	67.89
lcl|NZ_CP035291.1_cds_WP_011274587.1_172	999	702.1	3276	138.61
lcl|NZ_CP035291.1_cds_WP_016930574.1_173	930	632.96	6706	314.74
lcl|NZ_CP035291.1_cds_WP_011274589.1_174	216	30.53	101	98.28
lcl|NZ_CP035291.1_cds_WP_016930575.1_175	189	28.03	42	44.51
lcl|NZ_CP035291.1_cds_WP_011274591.1_176	342	66.46	197	88.06
lcl|NZ_CP035291.1_cds_WP_046308894.1_177	1023	725.99	4466	182.75
lcl|NZ_CP035291.1_cds_WP_011274593.1_178	915	616.71	4051	195.14
lcl|NZ_CP035291.1_cds_WP_037558237.1_179	798	502.29	2819	166.72
lcl|NZ_CP035291.1_cds_WP_011274595.1_180	342	67.65	991	435.18
lcl|NZ_CP035291.1_cds_WP_076684516.1_181	1002	704.4	2953	124.54
lcl|NZ_CP035291.1_cds_WP_037537524.1_182	1194	895.84	1358	45.03
lcl|NZ_CP035291.1_cds_WP_033079795.1_183	966	669.19	160	7.1
lcl|NZ_CP035291.1_cds_WP_011274599.1_184	522	225.01	11	1.45
lcl|NZ_CP035291.1_cds_WP_011274600.1_185	168	27.93	3	3.19
lcl|NZ_CP035291.1_cds_WP_033079794.1_186	1419	1122	266	7.04
lcl|NZ_CP035291.1_cds_WP_053019652.1_187	1200	902.85	351	11.55
lcl|NZ_CP035291.1_cds_WP_037558235.1_188	786	487.73	358	21.81
lcl|NZ_CP035291.1_cds_WP_053019651.1_189	1623	1325.37	431	9.66
lcl|NZ_CP035291.1_cds_WP_011274605.1_190	1158	861.22	797	27.49
lcl|NZ_CP035291.1_cds_WP_011274606.1_191	249	34.98	812	689.6
lcl|NZ_CP035291.1_cds_WP_011274607.1_192	729	430.94	201	13.86
lcl|NZ_CP035291.1_cds_WP_011274608.1_193	672	374.38	91	7.22
lcl|NZ_CP035291.1_cds_WP_053022271.1_194	807	510.29	307	17.87
lcl|NZ_CP035291.1_cds_WP_037558233.1_195	867	570.75	243	12.65
lcl|NZ_CP035291.1_cds_WP_057504690.1_196	882	584.89	42	2.13
lcl|NZ_CP035291.1_cds_WP_011274612.1_197	1533	1236.19	208	5
lcl|NZ_CP035291.1_cds_WP_011274613.1_198	819	522.85	275	15.62
lcl|NZ_CP035291.1_cds_WP_011274614.1_199	609	312.22	441	41.96
lcl|NZ_CP035291.1_cds_WP_011274615.1_200	819	522.07	958	54.51
lcl|NZ_CP035291.1_cds_WP_057504691.1_201	663	366.1	134	10.87
lcl|NZ_CP035291.1_cds_WP_037558229.1_202	633	334.68	488	43.32
lcl|NZ_CP035291.1_cds_WP_057504692.1_203	774	477.05	447	27.84
lcl|NZ_CP035291.1_cds_WP_049394816.1_204	732	433.58	414	28.37
lcl|NZ_CP035291.1_cds_WP_057504693.1_205	960	662.08	494	22.17
lcl|NZ_CP035291.1_cds_WP_037537548.1_206	1563	1266.21	1132	26.56
lcl|NZ_CP035291.1_cds_WP_011274622.1_207	639	342.24	78	6.77
lcl|NZ_CP035291.1_cds_WP_011274623.1_208	927	630.93	513	24.15
lcl|NZ_CP035291.1_cds_WP_011274624.1_209	705	407.94	691	50.32
lcl|NZ_CP035291.1_cds_WP_037537549.1_210	1377	1079.77	1611	44.32
lcl|NZ_CP035291.1_cds_WP_037537551.1_211	975	676.84	854	37.48
lcl|NZ_CP035291.1_cds_WP_033079785.1_212	1203	905.4	156	5.12
lcl|NZ_CP035291.1_cds_WP_011274628.1_213	963	665.89	5840	260.54
lcl|NZ_CP035291.1_cds_WP_057504694.1_214	978	680.41	1451	63.35
lcl|NZ_CP035291.1_cds_WP_057504695.1_215	1647	1348.7	4517	99.49
lcl|NZ_CP035291.1_cds_WP_033079782.1_216	1140	842.35	1571	55.4
lcl|NZ_CP035291.1_cds_WP_033079781.1_217	1152	854.39	792	27.54
lcl|NZ_CP035291.1_cds_WP_033079780.1_218	588	291.26	266	27.13
lcl|NZ_CP035291.1_cds_WP_053030667.1_219	1776	1477.51	1466	29.48
lcl|NZ_CP035291.1_cds_WP_057504696.1_220	2259	1960.91	862	13.06
lcl|NZ_CP035291.1_cds_WP_057504697.1_221	786	490.52	156	9.45
lcl|NZ_CP035291.1_cds_WP_016930604.1_222	636	339.41	791	69.23
lcl|NZ_CP035291.1_cds_WP_057504698.1_223	846	549.43	2044	110.52
lcl|NZ_CP035291.1_cds_WP_057504699.1_224	717	419.55	321	22.73
lcl|NZ_CP035291.1_cds_WP_011274640.1_225	204	28.69	108	111.83
lcl|NZ_CP035291.1_cds_WP_057504700.1_226	483	187.3	45	7.14
lcl|NZ_CP035291.1_cds_WP_033079778.1_227	921	623.15	347	16.54
lcl|NZ_CP035291.1_cds_WP_011274644.1_228	1170	872.46	879	29.93
lcl|NZ_CP035291.1_cds_WP_011274645.1_229	564	266.73	203	22.61
lcl|NZ_CP035291.1_cds_WP_057504701.1_230	1542	1245.69	558	13.31
lcl|NZ_CP035291.1_cds_WP_011274647.1_231	960	661.83	331	14.86
lcl|NZ_CP035291.1_cds_WP_011274648.1_232	774	476.61	321	20.01
lcl|NZ_CP035291.1_cds_WP_053030647.1_233	801	504.58	255	15.01
lcl|NZ_CP035291.1_cds_WP_016930613.1_234	828	530.84	627	35.09
lcl|NZ_CP035291.1_cds_WP_037537579.1_235	378	92	905	292.23
lcl|NZ_CP035291.1_cds_WP_057504702.1_236	933	635.26	61823	2891.07
lcl|NZ_CP035291.1_cds_WP_037558221.1_237	483	187.23	2407	381.91
lcl|NZ_CP035291.1_cds_WP_256122440.1_239	135	29.58	1612	1618.92
lcl|NZ_CP035291.1_cds_WP_201420457.1_240	174	28.69	1202	1244.61
lcl|NZ_CP035291.1_cds_WP_249038006.1_241	744	447.22	1737	115.38
lcl|NZ_CP035291.1_cds_WP_249038007.1_242	4488	4190.78	137546	975.02
lcl|NZ_CP035291.1_cds_WP_080366123.1_243	336	64.7	4690	2153.42
lcl|NZ_CP035291.1_cds_WP_037558375.1_244	1200	902.91	1873	61.62
lcl|NZ_CP035291.1_cds_WP_011274656.1_245	1575	1276.48	2358	54.88
lcl|NZ_CP035291.1_cds_WP_049426428.1_246	1563	1265.99	4011	94.12
lcl|NZ_CP035291.1_cds_WP_037558374.1_247	543	246.96	581	69.89
lcl|NZ_CP035291.1_cds_WP_057504877.1_248	2391	2093.52	3359	47.66
lcl|NZ_CP035291.1_cds_WP_057504876.1_249	1509	1211.84	2434	59.67
lcl|NZ_CP035291.1_cds_WP_053031357.1_250	1338	1041.1	2947	84.09
lcl|NZ_CP035291.1_cds_WP_053023545.1_251	999	701.22	111	4.7
lcl|NZ_CP035291.1_cds_WP_033079657.1_252	657	360.97	26	2.14
lcl|NZ_CP035291.1_cds_WP_011274666.1_253	192	28.21	8	8.42
lcl|NZ_CP035291.1_cds_WP_170177293.1_254	162	27.19	4	4.37
lcl|NZ_CP035291.1_cds_WP_230197438.1_255	840	542.82	80	4.38
lcl|NZ_CP035291.1_cds_WP_053031346.1_256	357	77.5	21	8.05
lcl|NZ_CP035291.1_cds_WP_011274670.1_257	477	182.05	168	27.41
lcl|NZ_CP035291.1_cds_WP_011274671.1_258	840	542.55	415	22.72
lcl|NZ_CP035291.1_cds_WP_037558368.1_259	360	79.59	3701	1381.4
lcl|NZ_CP035291.1_cds_WP_057504875.1_260	1053	756.39	4494	176.5
lcl|NZ_CP035291.1_cds_WP_029376613.1_261	1179	880.6	637	21.49
lcl|NZ_CP035291.1_cds_WP_011274675.1_262	174	27.09	8	8.77
lcl|NZ_CP035291.1_cds_WP_038812901.1_263	570	272.34	1006	109.74
lcl|NZ_CP035291.1_cds_WP_011274677.1_264	945	647.78	15175	695.92
lcl|NZ_CP035291.1_cds_WP_057504874.1_265	2682	2385.34	25593	318.74
lcl|NZ_CP035291.1_cds_WP_037558363.1_266	873	576.26	188	9.69
lcl|NZ_CP035291.1_cds_WP_057504873.1_267	612	315.46	218	20.53
lcl|NZ_CP035291.1_cds_WP_041615064.1_268	2094	1795.93	5031	83.22
lcl|NZ_CP035291.1_cds_WP_057504872.1_269	1575	1277.2	887	20.63
lcl|NZ_CP035291.1_cds_WP_033079667.1_270	1539	1241.93	587	14.04
lcl|NZ_CP035291.1_cds_WP_057504871.1_271	2163	1865.48	2793	44.48
lcl|NZ_CP035291.1_cds_WP_057504870.1_272	2817	2521.65	3264	38.45
lcl|NZ_CP035291.1_cds_WP_057504869.1_273	1896	1598.97	0	0
lcl|NZ_CP035291.1_cds_WP_057504868.1_274	1359	1062.4	0	0
lcl|NZ_CP035291.1_cds_WP_057504867.1_275	5211	4913.83	0	0
lcl|NZ_CP035291.1_cds_WP_057504866.1_276	522	225.46	1081	142.43
lcl|NZ_CP035291.1_cds_WP_011274688.1_277	531	233.97	6582	835.71
lcl|NZ_CP035291.1_cds_WP_037558359.1_278	414	120.61	3058	753.21
lcl|NZ_CP035291.1_cds_WP_057504865.1_279	576	278.59	1786	190.45
lcl|NZ_CP035291.1_cds_WP_011274692.1_280	465	169.72	206	36.06
lcl|NZ_CP035291.1_cds_WP_057504864.1_281	1236	939.82	2519	79.62
lcl|NZ_CP035291.1_cds_WP_057504863.1_282	1431	1133.56	1363	35.72
lcl|NZ_CP035291.1_cds_WP_016930629.1_283	684	387.27	589	45.18
lcl|NZ_CP035291.1_cds_WP_057504862.1_284	762	464.18	171	10.94
lcl|NZ_CP035291.1_cds_WP_057504861.1_285	996	699.1	207	8.8
lcl|NZ_CP035291.1_cds_WP_016930631.1_286	849	550.73	41	2.21
lcl|NZ_CP035291.1_cds_WP_053023072.1_287	1128	831.25	78	2.79
lcl|NZ_CP035291.1_cds_WP_011274700.1_288	333	62.43	210	99.93
lcl|NZ_CP035291.1_cds_WP_172458788.1_289	1083	784.83	1659	62.8
lcl|NZ_CP035291.1_cds_WP_057504860.1_290	381	94.22	0	0
lcl|NZ_CP035291.1_cds_WP_057504859.1_291	1641	1344.46	2258	49.89
lcl|NZ_CP035291.1_cds_WP_033079678.1_292	450	154.86	1105	211.97
lcl|NZ_CP035291.1_cds_WP_033079679.1_293	642	344.99	164	14.12
lcl|NZ_CP035291.1_cds_WP_016930637.1_294	102	49.51	95	57
lcl|NZ_CP035291.1_cds_WP_053016304.1_295	663	366.68	0	0
lcl|NZ_CP035291.1_cds_WP_057504858.1_296	699	402.65	0	0
lcl|NZ_CP035291.1_cds_WP_057504857.1_297	768	471.23	0	0
lcl|NZ_CP035291.1_cds_WP_053016307.1_298	1812	1515.48	0	0
lcl|NZ_CP035291.1_cds_WP_142712233.1_299	1221	923.95	0	0
lcl|NZ_CP035291.1_cds_WP_057504856.1_300	1353	1056.6	0	0
lcl|NZ_CP035291.1_cds_WP_033079686.1_301	1185	888.46	0	0
lcl|NZ_CP035291.1_cds_WP_052064753.1_302	882	584.21	0	0
lcl|NZ_CP035291.1_cds_WP_052064754.1_303	561	264.42	0	0
lcl|NZ_CP035291.1_cds_WP_033079720.1_304	1002	704.14	0	0
lcl|NZ_CP035291.1_cds_WP_033079687.1_305	1272	974.81	0	0
lcl|NZ_CP035291.1_cds_WP_033079688.1_306	1131	833.08	0	0
lcl|NZ_CP035291.1_cds_WP_033079689.1_307	594	296.39	0	0
lcl|NZ_CP035291.1_cds_WP_033079690.1_308	621	324.29	0	0
lcl|NZ_CP035291.1_cds_WP_033079691.1_309	1134	837.58	0	0
lcl|NZ_CP035291.1_cds_WP_057504855.1_310	936	638.63	734	34.14
lcl|NZ_CP035291.1_cds_WP_049395422.1_311	1476	1179.26	266	6.7
lcl|NZ_CP035291.1_cds_WP_169301455.1_312	171	26.73	113	125.59
lcl|NZ_CP035291.1_cds_WP_011274729.1_313	165	27.01	70	76.99
lcl|NZ_CP035291.1_cds_WP_033079694.1_314	669	371.85	1396	111.53
lcl|NZ_CP035291.1_cds_WP_057504854.1_315	897	599.38	2401	119
lcl|NZ_CP035291.1_cds_WP_016930644.1_316	750	452.38	491	32.24
lcl|NZ_CP035291.1_cds_WP_037570978.1_317	1992	1693.57	1531	26.86
lcl|NZ_CP035291.1_cds_WP_057504853.1_318	1173	876.05	4456	151.1
lcl|NZ_CP035291.1_cds_WP_057504852.1_319	1200	904.06	958	31.48
lcl|NZ_CP035291.1_cds_WP_057504851.1_320	1119	821.68	1618	58.5
lcl|NZ_CP035291.1_cds_WP_057504888.1_321	537	241.03	197	24.28
lcl|NZ_CP035291.1_cds_WP_033079701.1_322	732	434.98	171	11.68
lcl|NZ_CP035291.1_cds_WP_057504889.1_323	1869	1572.54	2415	45.62
lcl|NZ_CP035291.1_cds_WP_057504890.1_324	1722	1424	2881	60.1
lcl|NZ_CP035291.1_cds_WP_057504891.1_325	765	467.57	1593	101.21
lcl|NZ_CP035291.1_cds_WP_057504892.1_326	612	316.4	676	63.47
lcl|NZ_CP035291.1_cds_WP_011274744.1_327	870	572.1	640	33.23
lcl|NZ_CP035291.1_cds_WP_057504893.1_328	1179	882.25	327	11.01
lcl|NZ_CP035291.1_cds_WP_057504894.1_329	600	303.47	305	29.86
lcl|NZ_CP035291.1_cds_WP_057504895.1_330	1371	1074.77	386	10.67
lcl|NZ_CP035291.1_cds_WP_037558324.1_331	780	482.84	3294	202.67
lcl|NZ_CP035291.1_cds_WP_011274750.1_332	267	41.02	71	51.42
lcl|NZ_CP035291.1_cds_WP_016930657.1_333	1293	996.91	1739	51.82
lcl|NZ_CP035291.1_cds_WP_057504896.1_334	1626	1329.04	652	14.57
lcl|NZ_CP035291.1_cds_WP_011274753.1_335	555	258.69	1457	167.32
lcl|NZ_CP035291.1_cds_WP_016930658.1_336	1491	1193.65	664	16.53
lcl|NZ_CP035291.1_cds_WP_053016335.1_337	1707	1409.55	1064	22.42
lcl|NZ_CP035291.1_cds_WP_053038672.1_338	2265	1968.79	551	8.31
lcl|NZ_CP035291.1_cds_WP_057504897.1_339	1176	878.47	180	6.09
lcl|NZ_CP035291.1_cds_WP_011274758.1_340	1383	1084.62	711	19.47
lcl|NZ_CP035291.1_cds_WP_053021587.1_341	1182	884.53	837	28.11
lcl|NZ_CP035291.1_cds_WP_011274760.1_342	213	30.07	474	468.28
lcl|NZ_CP035291.1_cds_WP_053021586.1_343	474	179.61	1234	204.1
