target_id	length	eff_length	est_counts	tpm
lcl|NZ_CP035291.1_cds_WP_031870514.1_35	312	51.63	0	0
lcl|NZ_CP035291.1_cds_WP_031870515.1_36	351	70.84	0	0
lcl|NZ_CP035291.1_cds_WP_031870516.1_37	651	353.95	0	0
lcl|NZ_CP035291.1_cds_WP_031870517.1_38	510	226.35	0	0
lcl|NZ_CP035291.1_cds_WP_031870518.1_39	513	219.16	0	0
lcl|NZ_CP035291.1_cds_WP_031870519.1_40	1632	1331.59	0	0
lcl|NZ_CP035291.1_cds_WP_057504845.1_41	1362	1069.59	0	0
lcl|NZ_CP035291.1_cds_WP_031870521.1_42	1770	1462.88	0	0
lcl|NZ_CP035291.1_cds_WP_031870522.1_43	297	46.39	0	0
lcl|NZ_CP035291.1_cds_WP_249038003.1_45	663	352.48	0	0
lcl|NZ_CP035291.1_cds_WP_249038004.1_47	13497	13192.04	0	0
lcl|NZ_CP035291.1_cds_WP_000393940.1_48	1617	1308.84	0	0
lcl|NZ_CP035291.1_cds_WP_000640645.1_49	1512	1207.44	0	0
lcl|NZ_CP035291.1_cds_WP_057504674.1_50	2052	1738.07	0	0
lcl|NZ_CP035291.1_cds_WP_016930484.1_52	168	30.05	6	4.58
lcl|NZ_CP035291.1_cds_WP_016930485.1_53	888	585.5	900	35.27
lcl|NZ_CP035291.1_cds_WP_016930486.1_54	189	33.72	31	21.1
lcl|NZ_CP035291.1_cds_WP_011274452.1_55	525	232.97	222	21.87
lcl|NZ_CP035291.1_cds_WP_011274453.1_56	879	575.54	116	4.62
lcl|NZ_CP035291.1_cds_WP_011274454.1_57	984	677.73	1061	35.92
lcl|NZ_CP035291.1_cds_WP_011274455.1_58	123	22.23	12	12.39
lcl|NZ_CP035291.1_cds_WP_224743112.1_59	1437	1150.8	1042	20.78
lcl|NZ_CP035291.1_cds_WP_029376608.1_60	645	333.64	105	7.22
lcl|NZ_CP035291.1_cds_WP_016930491.1_62	1224	933.89	430	10.57
lcl|NZ_CP035291.1_cds_WP_033080090.1_63	1053	754.43	887	26.98
lcl|NZ_CP035291.1_cds_WP_057504675.1_64	1917	1622.8	288	4.07
lcl|NZ_CP035291.1_cds_WP_037558281.1_65	855	545.97	0	0
lcl|NZ_CP035291.1_cds_WP_037558280.1_66	459	162.79	266	37.5
lcl|NZ_CP035291.1_cds_WP_037558278.1_67	1068	766.9	157	4.7
lcl|NZ_CP035291.1_cds_WP_053020431.1_68	1896	1594.64	1529	22
lcl|NZ_CP035291.1_cds_WP_057504676.1_69	930	626.69	5013	183.56
lcl|NZ_CP035291.1_cds_WP_049426148.1_70	837	527.84	885	38.47
lcl|NZ_CP035291.1_cds_WP_033079596.1_71	744	441.39	628	32.65
lcl|NZ_CP035291.1_cds_WP_057504677.1_72	1200	898.69	676	17.26
lcl|NZ_CP035291.1_cds_WP_037537419.1_73	1362	1059.53	1014	21.96
lcl|NZ_CP035291.1_cds_WP_011274475.1_74	693	390.88	123	7.22
lcl|NZ_CP035291.1_cds_WP_057504678.1_75	1554	1252.42	568	10.41
lcl|NZ_CP035291.1_cds_WP_016930503.1_76	957	652.11	545	19.18
lcl|NZ_CP035291.1_cds_WP_057504679.1_77	768	467.86	276	13.54
lcl|NZ_CP035291.1_cds_WP_011274479.1_78	768	465.72	591	29.12
lcl|NZ_CP035291.1_cds_WP_016930504.1_79	636	339.28	615	41.6
lcl|NZ_CP035291.1_cds_WP_016930505.1_80	1173	868.25	309	8.17
lcl|NZ_CP035291.1_cds_WP_011274482.1_81	225	31.48	191	139.23
lcl|NZ_CP035291.1_cds_WP_016930506.1_82	861	570.32	451	18.15
lcl|NZ_CP035291.1_cds_WP_053024125.1_83	1326	1017.38	996	22.46
lcl|NZ_CP035291.1_cds_WP_053021356.1_84	432	141.12	352	57.24
lcl|NZ_CP035291.1_cds_WP_053021355.1_85	432	140.74	445	72.56
lcl|NZ_CP035291.1_cds_WP_053021354.1_86	1017	713.11	26987	868.41
lcl|NZ_CP035291.1_cds_WP_080366778.1_87	345	70.25	7814	2552.43
lcl|NZ_CP035291.1_cds_WP_230197425.1_88	528	235.16	287	28.01
lcl|NZ_CP035291.1_cds_WP_016930515.1_89	1050	754.21	1186	36.08
lcl|NZ_CP035291.1_cds_WP_011274491.1_90	663	360.44	928	59.08
lcl|NZ_CP035291.1_cds_WP_053021352.1_91	1410	1120.52	7677	157.22
lcl|NZ_CP035291.1_cds_WP_037550884.1_92	624	323.24	1603	113.8
lcl|NZ_CP035291.1_cds_WP_037558271.1_93	666	377.53	281	17.08
lcl|NZ_CP035291.1_cds_WP_053021351.1_94	537	234.59	317	31.01
lcl|NZ_CP035291.1_cds_WP_037558269.1_95	288	43.36	2409	1274.89
lcl|NZ_CP035291.1_cds_WP_037558268.1_96	2250	1940.31	1066	12.61
lcl|NZ_CP035291.1_cds_WP_037558267.1_97	864	572.98	98	3.92
lcl|NZ_CP035291.1_cds_WP_037558265.1_99	864	568.22	325	13.12
lcl|NZ_CP035291.1_cds_WP_037558264.1_100	969	668.4	83	2.85
lcl|NZ_CP035291.1_cds_WP_011274504.1_101	882	582.55	40	1.58
lcl|NZ_CP035291.1_cds_WP_011274505.1_102	390	104.73	-1	-0.22
lcl|NZ_CP035291.1_cds_WP_037558262.1_103	1497	1194.27	63	1.21
lcl|NZ_CP035291.1_cds_WP_011274507.1_104	939	621.02	43	1.59
lcl|NZ_CP035291.1_cds_WP_016930525.1_105	918	609.53	122	4.59
lcl|NZ_CP035291.1_cds_WP_011274509.1_106	849	542.92	603	25.49
lcl|NZ_CP035291.1_cds_WP_011274510.1_107	819	520.39	816	35.98
lcl|NZ_CP035291.1_cds_WP_011274511.1_108	852	550.05	961	40.09
lcl|NZ_CP035291.1_cds_WP_011274512.1_109	384	97.53	511	120.23
lcl|NZ_CP035291.1_cds_WP_011274514.1_110	864	571	574	23.07
lcl|NZ_CP035291.1_cds_WP_011274515.1_111	678	383.34	705	42.2
lcl|NZ_CP035291.1_cds_WP_235205230.1_112	840	535.19	369	15.82
lcl|NZ_CP035291.1_cds_WP_011274517.1_113	303	48.99	0	0
lcl|NZ_CP035291.1_cds_WP_011274518.1_114	1296	999.3	0	0
lcl|NZ_CP035291.1_cds_WP_011274519.1_115	318	53.64	0	0
lcl|NZ_CP035291.1_cds_WP_011274521.1_116	1089	791.26	0	0
lcl|NZ_CP035291.1_cds_WP_011274522.1_117	1005	699.22	0	0
lcl|NZ_CP035291.1_cds_WP_011274523.1_118	867	568.39	808	32.62
lcl|NZ_CP035291.1_cds_WP_011274524.1_119	552	255.8	346	31.04
lcl|NZ_CP035291.1_cds_WP_011274525.1_120	1182	892.52	597	15.35
lcl|NZ_CP035291.1_cds_WP_011274526.1_121	1608	1325.44	611	10.58
lcl|NZ_CP035291.1_cds_WP_046464640.1_122	405	117.9	1173	228.3
lcl|NZ_CP035291.1_cds_WP_057504703.1_123	1290	985.43	632	14.72
lcl|NZ_CP035291.1_cds_WP_016930541.1_124	702	407.12	0	0
lcl|NZ_CP035291.1_cds_WP_053030727.1_125	1395	1091.51	674	14.17
lcl|NZ_CP035291.1_cds_WP_053030726.1_126	780	480.18	0	0
lcl|NZ_CP035291.1_cds_WP_011274531.1_127	240	35.55	513	331.13
lcl|NZ_CP035291.1_cds_WP_037537465.1_128	528	225.46	97	9.87
lcl|NZ_CP035291.1_cds_WP_037537466.1_129	1035	727.46	1013	31.95
lcl|NZ_CP035291.1_cds_WP_057504680.1_130	1611	1305.32	59	1.04
lcl|NZ_CP035291.1_cds_WP_037537468.1_131	1281	977.98	91	2.14
lcl|NZ_CP035291.1_cds_WP_037537472.1_132	783	477.84	188	9.03
lcl|NZ_CP035291.1_cds_WP_053020428.1_133	1704	1400.51	659	10.8
lcl|NZ_CP035291.1_cds_WP_011274541.1_134	399	110.4	1929	400.95
lcl|NZ_CP035291.1_cds_WP_016930548.1_135	1659	1363.08	550	9.26
lcl|NZ_CP035291.1_cds_WP_011274543.1_136	1383	1084.93	3245	68.63
lcl|NZ_CP035291.1_cds_WP_011274544.1_137	1074	769.62	131	3.91
lcl|NZ_CP035291.1_cds_WP_011274545.1_138	441	137.18	711	118.93
lcl|NZ_CP035291.1_cds_WP_011274546.1_139	1344	1052.24	1437	31.34
lcl|NZ_CP035291.1_cds_WP_011274547.1_140	687	377.46	2949	179.28
lcl|NZ_CP035291.1_cds_WP_011274548.1_141	513	205.69	1345	150.05
lcl|NZ_CP035291.1_cds_WP_057504681.1_142	1197	904.24	709	17.99
lcl|NZ_CP035291.1_cds_WP_011274551.1_143	408	116.62	278	54.7
lcl|NZ_CP035291.1_cds_WP_057504682.1_144	1353	1058.75	54	1.17
lcl|NZ_CP035291.1_cds_WP_037558252.1_145	948	649.87	91	3.21
lcl|NZ_CP035291.1_cds_WP_011274554.1_146	1041	739.21	105	3.26
lcl|NZ_CP035291.1_cds_WP_016930551.1_147	1299	1011.39	197	4.47
lcl|NZ_CP035291.1_cds_WP_037558251.1_148	1362	1063.46	736	15.88
lcl|NZ_CP035291.1_cds_WP_057504683.1_149	339	64.23	359	128.26
lcl|NZ_CP035291.1_cds_WP_057504684.1_150	774	462.37	869	43.13
lcl|NZ_CP035291.1_cds_WP_037537490.1_152	216	27.97	329	269.92
lcl|NZ_CP035291.1_cds_WP_046308885.1_153	906	609.51	485	18.26
lcl|NZ_CP035291.1_cds_WP_011274567.1_154	189	29.51	81	62.99
lcl|NZ_CP035291.1_cds_WP_057504685.1_155	3207	2905.96	2008	15.86
lcl|NZ_CP035291.1_cds_WP_037558248.1_156	606	311.95	749	55.1
lcl|NZ_CP035291.1_cds_WP_011274570.1_157	1731	1432.12	512	8.2
lcl|NZ_CP035291.1_cds_WP_011274571.1_158	339	64.02	-3	-1.08
lcl|NZ_CP035291.1_cds_WP_057504686.1_159	1770	1473.4	265	4.13
lcl|NZ_CP035291.1_cds_WP_037558246.1_160	1641	1344.59	287	4.9
lcl|NZ_CP035291.1_cds_WP_037558245.1_161	3204	2908.55	321	2.53
lcl|NZ_CP035291.1_cds_WP_057504687.1_162	912	619.29	133	4.93
lcl|NZ_CP035291.1_cds_WP_033079800.1_163	339	62.28	121	44.58
lcl|NZ_CP035291.1_cds_WP_037558243.1_164	837	534.53	137	5.88
lcl|NZ_CP035291.1_cds_WP_011274578.1_165	411	116.11	2	0.4
lcl|NZ_CP035291.1_cds_WP_011274579.1_166	555	262.53	4	0.35
lcl|NZ_CP035291.1_cds_WP_011274581.1_167	198	29.6	57	44.19
lcl|NZ_CP035291.1_cds_WP_057504688.1_168	858	557.8	173	7.12
lcl|NZ_CP035291.1_cds_WP_080388593.1_169	405	115.62	263	52.2
lcl|NZ_CP035291.1_cds_WP_230197427.1_171	987	685.81	761	25.46
lcl|NZ_CP035291.1_cds_WP_011274587.1_172	999	705.81	6115	198.81
lcl|NZ_CP035291.1_cds_WP_016930574.1_173	930	632.04	8763	318.15
lcl|NZ_CP035291.1_cds_WP_011274589.1_174	216	32.72	118	82.76
lcl|NZ_CP035291.1_cds_WP_016930575.1_175	189	28.96	19	15.06
lcl|NZ_CP035291.1_cds_WP_011274591.1_176	342	65.28	115	40.42
lcl|NZ_CP035291.1_cds_WP_046308894.1_177	1023	720.26	2346	74.74
lcl|NZ_CP035291.1_cds_WP_011274593.1_178	915	608.38	1752	66.08
lcl|NZ_CP035291.1_cds_WP_037558237.1_179	798	506.98	1530	69.25
lcl|NZ_CP035291.1_cds_WP_011274595.1_180	342	67.07	366	125.22
lcl|NZ_CP035291.1_cds_WP_076684516.1_181	1002	710.97	2233	72.07
lcl|NZ_CP035291.1_cds_WP_037537524.1_182	1194	898.2	449	11.47
lcl|NZ_CP035291.1_cds_WP_033079795.1_183	966	648.91	108	3.82
lcl|NZ_CP035291.1_cds_WP_011274599.1_184	522	214.73	34	3.63
lcl|NZ_CP035291.1_cds_WP_011274600.1_185	168	25.74	5	4.46
lcl|NZ_CP035291.1_cds_WP_033079794.1_186	1419	1114.13	153	3.15
lcl|NZ_CP035291.1_cds_WP_053019652.1_187	1200	898.12	301	7.69
lcl|NZ_CP035291.1_cds_WP_037558235.1_188	786	484.33	263	12.46
lcl|NZ_CP035291.1_cds_WP_053019651.1_189	1623	1334.77	280	4.81
lcl|NZ_CP035291.1_cds_WP_011274605.1_190	1158	855.05	286	7.68
lcl|NZ_CP035291.1_cds_WP_011274606.1_191	249	33.92	393	265.87
lcl|NZ_CP035291.1_cds_WP_011274607.1_192	729	436.6	153	8.04
lcl|NZ_CP035291.1_cds_WP_011274608.1_193	672	362.96	122	7.71
lcl|NZ_CP035291.1_cds_WP_053022271.1_194	807	507.79	87	3.93
lcl|NZ_CP035291.1_cds_WP_037558233.1_195	867	575.58	126	5.02
lcl|NZ_CP035291.1_cds_WP_057504690.1_196	882	578.58	16	0.63
lcl|NZ_CP035291.1_cds_WP_011274612.1_197	1533	1231.82	128	2.38
lcl|NZ_CP035291.1_cds_WP_011274613.1_198	819	517.63	152	6.74
lcl|NZ_CP035291.1_cds_WP_011274614.1_199	609	312.06	213	15.66
lcl|NZ_CP035291.1_cds_WP_011274615.1_200	819	517.2	328	14.55
lcl|NZ_CP035291.1_cds_WP_057504691.1_201	663	364.98	69	4.34
lcl|NZ_CP035291.1_cds_WP_037558229.1_202	633	342.69	135	9.04
lcl|NZ_CP035291.1_cds_WP_057504692.1_203	774	480.02	162	7.74
lcl|NZ_CP035291.1_cds_WP_049394816.1_204	732	433.06	186	9.86
lcl|NZ_CP035291.1_cds_WP_057504693.1_205	960	656.99	262	9.15
lcl|NZ_CP035291.1_cds_WP_037537548.1_206	1563	1262.89	459	8.34
lcl|NZ_CP035291.1_cds_WP_011274622.1_207	639	342.01	865	58.04
lcl|NZ_CP035291.1_cds_WP_011274623.1_208	927	631.81	492	17.87
lcl|NZ_CP035291.1_cds_WP_011274624.1_209	705	409.52	370	20.73
lcl|NZ_CP035291.1_cds_WP_037537549.1_210	1377	1068.91	1287	27.63
lcl|NZ_CP035291.1_cds_WP_037537551.1_211	975	671.43	406	13.88
lcl|NZ_CP035291.1_cds_WP_033079785.1_212	1203	898.84	155	3.96
lcl|NZ_CP035291.1_cds_WP_011274628.1_213	963	659.43	6551	227.96
lcl|NZ_CP035291.1_cds_WP_057504694.1_214	978	685.86	2597	86.89
lcl|NZ_CP035291.1_cds_WP_057504695.1_215	1647	1346.11	3455	58.9
lcl|NZ_CP035291.1_cds_WP_033079782.1_216	1140	844.46	952	25.87
lcl|NZ_CP035291.1_cds_WP_033079781.1_217	1152	854.8	1048	28.13
lcl|NZ_CP035291.1_cds_WP_033079780.1_218	588	284.74	248	19.99
lcl|NZ_CP035291.1_cds_WP_053030667.1_219	1776	1467.88	1132	17.7
lcl|NZ_CP035291.1_cds_WP_057504696.1_220	2259	1953.28	2099	24.66
lcl|NZ_CP035291.1_cds_WP_057504697.1_221	786	494.14	566	26.28
lcl|NZ_CP035291.1_cds_WP_016930604.1_222	636	330.52	4218	292.84
lcl|NZ_CP035291.1_cds_WP_057504698.1_223	846	545.8	6809	286.27
lcl|NZ_CP035291.1_cds_WP_057504699.1_224	717	407.93	1376	77.4
lcl|NZ_CP035291.1_cds_WP_011274640.1_225	204	33.23	380	262.41
lcl|NZ_CP035291.1_cds_WP_057504700.1_226	483	183.83	159	19.85
lcl|NZ_CP035291.1_cds_WP_033079778.1_227	921	627.3	491	17.96
lcl|NZ_CP035291.1_cds_WP_011274644.1_228	1170	864.15	2830	75.15
lcl|NZ_CP035291.1_cds_WP_011274645.1_229	564	259.69	436	38.53
lcl|NZ_CP035291.1_cds_WP_057504701.1_230	1542	1245.78	1122	20.67
lcl|NZ_CP035291.1_cds_WP_011274647.1_231	960	662.84	778	26.93
lcl|NZ_CP035291.1_cds_WP_011274648.1_232	774	473.88	425	20.58
lcl|NZ_CP035291.1_cds_WP_053030647.1_233	801	506.2	163	7.39
lcl|NZ_CP035291.1_cds_WP_016930613.1_234	828	525.64	440	19.21
lcl|NZ_CP035291.1_cds_WP_037537579.1_235	378	91.44	397	99.63
lcl|NZ_CP035291.1_cds_WP_057504702.1_236	933	621.31	44011	1625.47
lcl|NZ_CP035291.1_cds_WP_037558221.1_237	483	178.14	1942	250.16
lcl|NZ_CP035291.1_cds_WP_256122440.1_239	135	27.31	1923	1615.79
lcl|NZ_CP035291.1_cds_WP_201420457.1_240	174	26.02	1050	926
lcl|NZ_CP035291.1_cds_WP_249038006.1_241	744	445.7	1510	77.74
lcl|NZ_CP035291.1_cds_WP_249038007.1_242	4488	4192.19	159426	872.66
lcl|NZ_CP035291.1_cds_WP_080366123.1_243	336	62.32	4690	1726.92
lcl|NZ_CP035291.1_cds_WP_037558375.1_244	1200	895.99	1102	28.22
lcl|NZ_CP035291.1_cds_WP_011274656.1_245	1575	1277.69	2334	41.92
lcl|NZ_CP035291.1_cds_WP_049426428.1_246	1563	1257.77	2516	45.9
lcl|NZ_CP035291.1_cds_WP_037558374.1_247	543	228.53	488	49
lcl|NZ_CP035291.1_cds_WP_057504877.1_248	2391	2090.5	2881	31.62
lcl|NZ_CP035291.1_cds_WP_057504876.1_249	1509	1204.1	2044	38.95
lcl|NZ_CP035291.1_cds_WP_053031357.1_250	1338	1032.71	2250	50
lcl|NZ_CP035291.1_cds_WP_053023545.1_251	999	706.38	62	2.01
lcl|NZ_CP035291.1_cds_WP_033079657.1_252	657	368.38	36	2.24
lcl|NZ_CP035291.1_cds_WP_011274666.1_253	192	30.76	2	1.49
lcl|NZ_CP035291.1_cds_WP_170177293.1_254	162	22.87	9	9.03
lcl|NZ_CP035291.1_cds_WP_230197438.1_255	840	546.68	75	3.15
lcl|NZ_CP035291.1_cds_WP_053031346.1_256	357	81.7	13	3.65
lcl|NZ_CP035291.1_cds_WP_011274670.1_257	477	176.07	119	15.51
lcl|NZ_CP035291.1_cds_WP_011274671.1_258	840	542.69	300	12.69
lcl|NZ_CP035291.1_cds_WP_037558368.1_259	360	85.49	1904	511.07
lcl|NZ_CP035291.1_cds_WP_057504875.1_260	1053	752.48	4209	128.35
lcl|NZ_CP035291.1_cds_WP_029376613.1_261	1179	873.42	320	8.41
lcl|NZ_CP035291.1_cds_WP_011274675.1_262	174	31.03	9	6.66
lcl|NZ_CP035291.1_cds_WP_038812901.1_263	570	266.46	904	77.85
lcl|NZ_CP035291.1_cds_WP_011274677.1_264	945	645.96	15723	558.54
lcl|NZ_CP035291.1_cds_WP_057504874.1_265	2682	2372.3	21031	203.43
lcl|NZ_CP035291.1_cds_WP_037558363.1_266	873	576.53	251	9.99
lcl|NZ_CP035291.1_cds_WP_057504873.1_267	612	302.55	222	16.84
lcl|NZ_CP035291.1_cds_WP_041615064.1_268	2094	1789.9	4197	53.81
lcl|NZ_CP035291.1_cds_WP_057504872.1_269	1575	1281.32	798	14.29
lcl|NZ_CP035291.1_cds_WP_033079667.1_270	1539	1237.71	308	5.71
lcl|NZ_CP035291.1_cds_WP_057504871.1_271	2163	1857.11	6434	79.5
lcl|NZ_CP035291.1_cds_WP_057504870.1_272	2817	2526.58	7808	70.91
lcl|NZ_CP035291.1_cds_WP_057504869.1_273	1896	1583.66	0	0
lcl|NZ_CP035291.1_cds_WP_057504868.1_274	1359	1061.12	0	0
lcl|NZ_CP035291.1_cds_WP_057504867.1_275	5211	4918.13	0	0
lcl|NZ_CP035291.1_cds_WP_057504866.1_276	522	227.5	823	83.01
lcl|NZ_CP035291.1_cds_WP_011274688.1_277	531	222.8	25185	2593.9
lcl|NZ_CP035291.1_cds_WP_037558359.1_278	414	131.91	2264	393.85
lcl|NZ_CP035291.1_cds_WP_057504865.1_279	576	261.33	1511	132.68
lcl|NZ_CP035291.1_cds_WP_011274692.1_280	465	166.98	197	27.07
lcl|NZ_CP035291.1_cds_WP_057504864.1_281	1236	945.04	790	19.18
lcl|NZ_CP035291.1_cds_WP_057504863.1_282	1431	1134.49	400	8.09
lcl|NZ_CP035291.1_cds_WP_016930629.1_283	684	401.56	221	12.63
lcl|NZ_CP035291.1_cds_WP_057504862.1_284	762	451.51	229	11.64
lcl|NZ_CP035291.1_cds_WP_057504861.1_285	996	694.25	144	4.76
lcl|NZ_CP035291.1_cds_WP_016930631.1_286	849	558.98	115	4.72
lcl|NZ_CP035291.1_cds_WP_053023072.1_287	1128	824.5	189	5.26
lcl|NZ_CP035291.1_cds_WP_011274700.1_288	333	63.88	160	57.48
lcl|NZ_CP035291.1_cds_WP_172458788.1_289	1083	787.79	398	11.59
lcl|NZ_CP035291.1_cds_WP_057504860.1_290	381	94.79	0	0
lcl|NZ_CP035291.1_cds_WP_057504859.1_291	1641	1339.82	2030	34.77
lcl|NZ_CP035291.1_cds_WP_033079678.1_292	450	159.75	516	74.12
lcl|NZ_CP035291.1_cds_WP_033079679.1_293	642	344.61	192	12.78
lcl|NZ_CP035291.1_cds_WP_016930637.1_294	102	22.76	29	29.24
lcl|NZ_CP035291.1_cds_WP_053016304.1_295	663	373.01	0	0
lcl|NZ_CP035291.1_cds_WP_057504858.1_296	699	399.96	0	0
lcl|NZ_CP035291.1_cds_WP_057504857.1_297	768	459.11	0	0
lcl|NZ_CP035291.1_cds_WP_053016307.1_298	1812	1504.23	0	0
lcl|NZ_CP035291.1_cds_WP_142712233.1_299	1221	926.4	0	0
lcl|NZ_CP035291.1_cds_WP_057504856.1_300	1353	1054.97	0	0
lcl|NZ_CP035291.1_cds_WP_033079686.1_301	1185	899.69	0	0
lcl|NZ_CP035291.1_cds_WP_052064753.1_302	882	589.29	0	0
lcl|NZ_CP035291.1_cds_WP_052064754.1_303	561	264.55	0	0
lcl|NZ_CP035291.1_cds_WP_033079720.1_304	1002	695.19	0	0
lcl|NZ_CP035291.1_cds_WP_033079687.1_305	1272	962.03	0	0
lcl|NZ_CP035291.1_cds_WP_033079688.1_306	1131	837.11	0	0
lcl|NZ_CP035291.1_cds_WP_033079689.1_307	594	298.24	0	0
lcl|NZ_CP035291.1_cds_WP_033079690.1_308	621	299.04	0	0
lcl|NZ_CP035291.1_cds_WP_033079691.1_309	1134	826.16	0	0
lcl|NZ_CP035291.1_cds_WP_057504855.1_310	936	638.99	593	21.3
lcl|NZ_CP035291.1_cds_WP_049395422.1_311	1476	1176.83	207	4.04
lcl|NZ_CP035291.1_cds_WP_169301455.1_312	171	31.63	95	68.92
lcl|NZ_CP035291.1_cds_WP_011274729.1_313	165	28.72	18	14.38
lcl|NZ_CP035291.1_cds_WP_033079694.1_314	669	378.3	759	46.04
lcl|NZ_CP035291.1_cds_WP_057504854.1_315	897	593.54	1115	43.11
lcl|NZ_CP035291.1_cds_WP_016930644.1_316	750	445.82	279	14.36
lcl|NZ_CP035291.1_cds_WP_037570978.1_317	1992	1693.69	931	12.61
lcl|NZ_CP035291.1_cds_WP_057504853.1_318	1173	863.3	7906	210.15
lcl|NZ_CP035291.1_cds_WP_057504852.1_319	1200	895.42	701	17.96
lcl|NZ_CP035291.1_cds_WP_057504851.1_320	1119	820.58	1053	29.45
lcl|NZ_CP035291.1_cds_WP_057504888.1_321	537	249.94	94	8.63
lcl|NZ_CP035291.1_cds_WP_033079701.1_322	732	431.74	150	7.97
lcl|NZ_CP035291.1_cds_WP_057504889.1_323	1869	1568.34	1323	19.36
lcl|NZ_CP035291.1_cds_WP_057504890.1_324	1722	1429.91	1491	23.93
lcl|NZ_CP035291.1_cds_WP_057504891.1_325	765	462.37	786	39.01
lcl|NZ_CP035291.1_cds_WP_057504892.1_326	612	307.54	148	11.04
lcl|NZ_CP035291.1_cds_WP_011274744.1_327	870	575.34	499	19.9
lcl|NZ_CP035291.1_cds_WP_057504893.1_328	1179	874.43	407	10.68
lcl|NZ_CP035291.1_cds_WP_057504894.1_329	600	302.71	443	33.58
lcl|NZ_CP035291.1_cds_WP_057504895.1_330	1371	1063.34	194	4.19
lcl|NZ_CP035291.1_cds_WP_037558324.1_331	780	485.1	2061	97.49
lcl|NZ_CP035291.1_cds_WP_011274750.1_332	267	38.85	143	84.46
lcl|NZ_CP035291.1_cds_WP_016930657.1_333	1293	991.97	841	19.45
lcl|NZ_CP035291.1_cds_WP_057504896.1_334	1626	1332.75	900	15.5
lcl|NZ_CP035291.1_cds_WP_011274753.1_335	555	258.43	954	84.71
lcl|NZ_CP035291.1_cds_WP_016930658.1_336	1491	1197.93	4014	76.89
lcl|NZ_CP035291.1_cds_WP_053016335.1_337	1707	1413.71	3222	52.3
lcl|NZ_CP035291.1_cds_WP_053038672.1_338	2265	1963.49	615	7.19
lcl|NZ_CP035291.1_cds_WP_057504897.1_339	1176	872.96	211	5.55
lcl|NZ_CP035291.1_cds_WP_011274758.1_340	1383	1082.81	736	15.6
lcl|NZ_CP035291.1_cds_WP_053021587.1_341	1182	880.3	796	20.75
lcl|NZ_CP035291.1_cds_WP_011274760.1_342	213	26.75	317	271.93
lcl|NZ_CP035291.1_cds_WP_053021586.1_343	474	176.18	737	95.99
