target_id	length	eff_length	est_counts	tpm
lcl|NZ_CP035291.1_cds_WP_016930485.1_53	888	602.985	2128	130.49
lcl|NZ_CP035291.1_cds_WP_016930486.1_54	189	27.8	50	66.5
lcl|NZ_CP035291.1_cds_WP_011274452.1_55	525	240.204	430	66.19
lcl|NZ_CP035291.1_cds_WP_011274453.1_56	879	593.985	118	7.35
lcl|NZ_CP035291.1_cds_WP_011274454.1_57	984	698.965	759	40.15
lcl|NZ_CP035291.1_cds_WP_011274455.1_58	123	26.3554	7	9.82
lcl|NZ_CP035291.1_cds_WP_224743112.1_59	1437	1151.96	564	18.1
lcl|NZ_CP035291.1_cds_WP_029376608.1_60	645	360.002	73	7.5
lcl|NZ_CP035291.1_cds_WP_016930491.1_62	1224	938.965	188	7.4
lcl|NZ_CP035291.1_cds_WP_033080090.1_63	1053	767.965	1737	83.63
lcl|NZ_CP035291.1_cds_WP_057504675.1_64	1917	1631.96	181	4.1
lcl|NZ_CP035291.1_cds_WP_037558281.1_65	855	569.985	0	0
lcl|NZ_CP035291.1_cds_WP_037558280.1_66	459	175.143	467	98.59
lcl|NZ_CP035291.1_cds_WP_037558278.1_67	1068	782.965	254	12
lcl|NZ_CP035291.1_cds_WP_053020431.1_68	1896	1610.96	1716	39.39
lcl|NZ_CP035291.1_cds_WP_057504676.1_69	930	644.965	1152	66.04
lcl|NZ_CP035291.1_cds_WP_049426148.1_70	837	551.985	558	37.38
lcl|NZ_CP035291.1_cds_WP_033079596.1_71	744	459.002	405	32.63
lcl|NZ_CP035291.1_cds_WP_057504677.1_72	1200	914.965	294	11.88
lcl|NZ_CP035291.1_cds_WP_037537419.1_73	1362	1076.96	1520	52.19
lcl|NZ_CP035291.1_cds_WP_011274475.1_74	693	408.002	134	12.14
lcl|NZ_CP035291.1_cds_WP_057504678.1_75	1554	1268.96	333	9.7
lcl|NZ_CP035291.1_cds_WP_016930503.1_76	957	671.965	302	16.62
lcl|NZ_CP035291.1_cds_WP_057504679.1_77	768	483.002	244	18.68
lcl|NZ_CP035291.1_cds_WP_011274479.1_78	768	483.002	454	34.76
lcl|NZ_CP035291.1_cds_WP_016930504.1_79	636	351.002	302	31.81
lcl|NZ_CP035291.1_cds_WP_016930505.1_80	1173	887.965	392	16.32
lcl|NZ_CP035291.1_cds_WP_011274482.1_81	225	31.9664	179	207.05
lcl|NZ_CP035291.1_cds_WP_016930506.1_82	861	575.985	366	23.5
lcl|NZ_CP035291.1_cds_WP_053024125.1_83	1326	1040.96	858	30.48
lcl|NZ_CP035291.1_cds_WP_053021356.1_84	432	149.175	482	119.47
lcl|NZ_CP035291.1_cds_WP_053021355.1_85	432	149.175	710	175.99
lcl|NZ_CP035291.1_cds_WP_053021354.1_86	1017	731.965	5659	285.87
lcl|NZ_CP035291.1_cds_WP_080366778.1_87	345	76.1667	3367	1634.53
lcl|NZ_CP035291.1_cds_WP_230197425.1_88	528	243.204	228	34.66
lcl|NZ_CP035291.1_cds_WP_016930515.1_89	1050	764.965	1063	51.38
lcl|NZ_CP035291.1_cds_WP_011274491.1_90	663	378.002	765	74.83
lcl|NZ_CP035291.1_cds_WP_053021352.1_91	1410	1124.96	7871	258.71
lcl|NZ_CP035291.1_cds_WP_037550884.1_92	624	339.002	2388	260.46
lcl|NZ_CP035291.1_cds_WP_037558271.1_93	666	381.002	257	24.94
lcl|NZ_CP035291.1_cds_WP_053021351.1_94	537	252.163	219	32.11
lcl|NZ_CP035291.1_cds_WP_037558269.1_95	288	46.4528	506	402.77
lcl|NZ_CP035291.1_cds_WP_037558268.1_96	2250	1964.96	527	9.92
lcl|NZ_CP035291.1_cds_WP_037558267.1_97	864	578.985	113	7.22
lcl|NZ_CP035291.1_cds_WP_037558265.1_99	864	578.985	244	15.58
lcl|NZ_CP035291.1_cds_WP_037558264.1_100	969	683.965	52	2.81
lcl|NZ_CP035291.1_cds_WP_011274504.1_101	882	596.985	18	1.11
lcl|NZ_CP035291.1_cds_WP_011274505.1_102	390	111.131	12	3.99
lcl|NZ_CP035291.1_cds_WP_037558262.1_103	1497	1211.96	47	1.43
lcl|NZ_CP035291.1_cds_WP_011274507.1_104	939	653.965	70	3.96
lcl|NZ_CP035291.1_cds_WP_016930525.1_105	918	632.965	96	5.61
lcl|NZ_CP035291.1_cds_WP_011274509.1_106	849	563.985	645	42.29
lcl|NZ_CP035291.1_cds_WP_011274510.1_107	819	533.985	792	54.84
lcl|NZ_CP035291.1_cds_WP_011274511.1_108	852	566.985	1302	84.91
lcl|NZ_CP035291.1_cds_WP_011274512.1_109	384	106.035	963	335.81
lcl|NZ_CP035291.1_cds_WP_011274514.1_110	864	578.985	358	22.86
lcl|NZ_CP035291.1_cds_WP_011274515.1_111	678	393.002	486	45.73
lcl|NZ_CP035291.1_cds_WP_235205230.1_112	840	554.985	135	8.99
lcl|NZ_CP035291.1_cds_WP_011274517.1_113	303	52.2931	0	0
lcl|NZ_CP035291.1_cds_WP_011274518.1_114	1296	1010.96	0	0
lcl|NZ_CP035291.1_cds_WP_011274519.1_115	318	59.5558	0	0
lcl|NZ_CP035291.1_cds_WP_011274521.1_116	1089	803.965	0	0
lcl|NZ_CP035291.1_cds_WP_011274522.1_117	1005	719.965	0	0
lcl|NZ_CP035291.1_cds_WP_011274523.1_118	867	581.985	886	56.29
lcl|NZ_CP035291.1_cds_WP_011274524.1_119	552	267.12	706	97.73
lcl|NZ_CP035291.1_cds_WP_011274525.1_120	1182	896.965	498	20.53
lcl|NZ_CP035291.1_cds_WP_011274526.1_121	1608	1322.96	684	19.12
lcl|NZ_CP035291.1_cds_WP_046464640.1_122	405	124.329	2273	676
lcl|NZ_CP035291.1_cds_WP_057504703.1_123	1290	1004.96	1003	36.9
lcl|NZ_CP035291.1_cds_WP_016930541.1_124	702	417.002	0	0
lcl|NZ_CP035291.1_cds_WP_053030727.1_125	1395	1109.96	1140	37.98
lcl|NZ_CP035291.1_cds_WP_053030726.1_126	780	495.002	0	0
lcl|NZ_CP035291.1_cds_WP_011274531.1_127	240	34.7917	809	859.78
lcl|NZ_CP035291.1_cds_WP_037537465.1_128	528	243.204	29	4.41
lcl|NZ_CP035291.1_cds_WP_037537466.1_129	1035	749.965	775	38.21
lcl|NZ_CP035291.1_cds_WP_057504680.1_130	1611	1325.96	27	0.75
lcl|NZ_CP035291.1_cds_WP_037537468.1_131	1281	995.965	78	2.9
lcl|NZ_CP035291.1_cds_WP_037537472.1_132	783	498.002	130	9.65
lcl|NZ_CP035291.1_cds_WP_053020428.1_133	1704	1418.96	279	7.27
lcl|NZ_CP035291.1_cds_WP_011274541.1_134	399	119.025	533	165.58
lcl|NZ_CP035291.1_cds_WP_016930548.1_135	1659	1373.96	572	15.39
lcl|NZ_CP035291.1_cds_WP_011274543.1_136	1383	1097.96	1074	36.17
lcl|NZ_CP035291.1_cds_WP_011274544.1_137	1074	788.965	72	3.37
lcl|NZ_CP035291.1_cds_WP_011274545.1_138	441	157.737	149	34.93
lcl|NZ_CP035291.1_cds_WP_011274546.1_139	1344	1058.96	646	22.56
lcl|NZ_CP035291.1_cds_WP_011274547.1_140	687	402.002	925	85.08
lcl|NZ_CP035291.1_cds_WP_011274548.1_141	513	228.258	1543	249.95
lcl|NZ_CP035291.1_cds_WP_057504681.1_142	1197	911.965	676	27.41
lcl|NZ_CP035291.1_cds_WP_011274551.1_143	408	127.011	246	71.62
lcl|NZ_CP035291.1_cds_WP_057504682.1_144	1353	1067.96	49	1.7
lcl|NZ_CP035291.1_cds_WP_037558252.1_145	948	662.965	33	1.84
lcl|NZ_CP035291.1_cds_WP_011274554.1_146	1041	755.965	46	2.25
lcl|NZ_CP035291.1_cds_WP_016930551.1_147	1299	1013.96	138	5.03
lcl|NZ_CP035291.1_cds_WP_037558251.1_148	1362	1076.96	776	26.64
lcl|NZ_CP035291.1_cds_WP_057504683.1_149	339	72.3252	114	58.28
lcl|NZ_CP035291.1_cds_WP_057504684.1_150	774	489.002	437	33.04
lcl|NZ_CP035291.1_cds_WP_037537490.1_152	216	30.8891	253	302.85
lcl|NZ_CP035291.1_cds_WP_046308885.1_153	906	620.965	585	34.83
lcl|NZ_CP035291.1_cds_WP_011274567.1_154	189	27.8	64	85.12
lcl|NZ_CP035291.1_cds_WP_057504685.1_155	3207	2921.96	2549	32.26
lcl|NZ_CP035291.1_cds_WP_037558248.1_156	606	321.024	904	104.12
lcl|NZ_CP035291.1_cds_WP_011274570.1_157	1731	1445.96	860	21.99
lcl|NZ_CP035291.1_cds_WP_011274571.1_158	339	72.3252	188	96.11
lcl|NZ_CP035291.1_cds_WP_057504686.1_159	1770	1484.96	163	4.06
lcl|NZ_CP035291.1_cds_WP_037558246.1_160	1641	1355.96	550	15
lcl|NZ_CP035291.1_cds_WP_037558245.1_161	3204	2918.96	403	5.1
lcl|NZ_CP035291.1_cds_WP_057504687.1_162	912	626.965	208	12.27
lcl|NZ_CP035291.1_cds_WP_033079800.1_163	339	72.3252	186	95.09
lcl|NZ_CP035291.1_cds_WP_037558243.1_164	837	551.985	213	14.27
lcl|NZ_CP035291.1_cds_WP_011274578.1_165	411	129.741	4	1.14
lcl|NZ_CP035291.1_cds_WP_011274579.1_166	555	270.111	3	0.41
lcl|NZ_CP035291.1_cds_WP_011274581.1_167	198	28.7198	59	75.96
lcl|NZ_CP035291.1_cds_WP_057504688.1_168	858	572.985	109	7.03
lcl|NZ_CP035291.1_cds_WP_080388593.1_169	405	124.329	138	41.04
lcl|NZ_CP035291.1_cds_WP_230197427.1_171	987	701.965	1369	72.11
lcl|NZ_CP035291.1_cds_WP_011274587.1_172	999	713.965	2769	143.4
lcl|NZ_CP035291.1_cds_WP_016930574.1_173	930	644.965	4448	255
lcl|NZ_CP035291.1_cds_WP_011274589.1_174	216	30.8891	110	131.68
lcl|NZ_CP035291.1_cds_WP_016930575.1_175	189	27.8	25	33.25
lcl|NZ_CP035291.1_cds_WP_011274591.1_176	342	74.1567	171	85.26
lcl|NZ_CP035291.1_cds_WP_046308894.1_177	1023	737.965	5355	268.31
lcl|NZ_CP035291.1_cds_WP_011274593.1_178	915	629.965	3152	185.01
lcl|NZ_CP035291.1_cds_WP_037558237.1_179	798	512.985	2057	148.27
lcl|NZ_CP035291.1_cds_WP_011274595.1_180	342	74.1567	729	363.49
lcl|NZ_CP035291.1_cds_WP_076684516.1_181	1002	716.965	3499	180.45
lcl|NZ_CP035291.1_cds_WP_037537524.1_182	1194	908.965	888	36.12
lcl|NZ_CP035291.1_cds_WP_033079795.1_183	966	680.965	93	5.05
lcl|NZ_CP035291.1_cds_WP_011274599.1_184	522	237.212	12	1.87
lcl|NZ_CP035291.1_cds_WP_011274600.1_185	168	27.0029	6	8.22
lcl|NZ_CP035291.1_cds_WP_033079794.1_186	1419	1133.96	183	5.97
lcl|NZ_CP035291.1_cds_WP_053019652.1_187	1200	914.965	418	16.89
lcl|NZ_CP035291.1_cds_WP_037558235.1_188	786	501.002	348	25.68
lcl|NZ_CP035291.1_cds_WP_053019651.1_189	1623	1337.96	385	10.64
lcl|NZ_CP035291.1_cds_WP_011274605.1_190	1158	872.965	631	26.73
lcl|NZ_CP035291.1_cds_WP_011274606.1_191	249	36.4829	351	355.74
lcl|NZ_CP035291.1_cds_WP_011274607.1_192	729	444.002	181	15.07
lcl|NZ_CP035291.1_cds_WP_011274608.1_193	672	387.002	62	5.92
lcl|NZ_CP035291.1_cds_WP_053022271.1_194	807	521.985	110	7.79
lcl|NZ_CP035291.1_cds_WP_037558233.1_195	867	581.985	167	10.61
lcl|NZ_CP035291.1_cds_WP_057504690.1_196	882	596.985	28	1.73
lcl|NZ_CP035291.1_cds_WP_011274612.1_197	1533	1247.96	134	3.97
lcl|NZ_CP035291.1_cds_WP_011274613.1_198	819	533.985	209	14.47
lcl|NZ_CP035291.1_cds_WP_011274614.1_199	609	324.024	361	41.2
lcl|NZ_CP035291.1_cds_WP_011274615.1_200	819	533.985	596	41.27
lcl|NZ_CP035291.1_cds_WP_057504691.1_201	663	378.002	123	12.03
lcl|NZ_CP035291.1_cds_WP_037558229.1_202	633	348.002	307	32.62
lcl|NZ_CP035291.1_cds_WP_057504692.1_203	774	489.002	289	21.85
lcl|NZ_CP035291.1_cds_WP_049394816.1_204	732	447.002	390	32.26
lcl|NZ_CP035291.1_cds_WP_057504693.1_205	960	674.965	425	23.28
lcl|NZ_CP035291.1_cds_WP_037537548.1_206	1563	1277.96	843	24.39
lcl|NZ_CP035291.1_cds_WP_011274622.1_207	639	354.002	1226	128.06
lcl|NZ_CP035291.1_cds_WP_011274623.1_208	927	641.965	883	50.86
lcl|NZ_CP035291.1_cds_WP_011274624.1_209	705	420.002	515	45.34
lcl|NZ_CP035291.1_cds_WP_037537549.1_210	1377	1091.96	2078	70.36
lcl|NZ_CP035291.1_cds_WP_037537551.1_211	975	689.965	709	38
lcl|NZ_CP035291.1_cds_WP_033079785.1_212	1203	917.965	199	8.02
lcl|NZ_CP035291.1_cds_WP_011274628.1_213	963	677.965	5306	289.38
lcl|NZ_CP035291.1_cds_WP_057504694.1_214	978	692.965	1826	97.43
lcl|NZ_CP035291.1_cds_WP_057504695.1_215	1647	1361.96	4267	115.84
lcl|NZ_CP035291.1_cds_WP_033079782.1_216	1140	854.965	1183	51.16
lcl|NZ_CP035291.1_cds_WP_033079781.1_217	1152	866.965	838	35.74
lcl|NZ_CP035291.1_cds_WP_033079780.1_218	588	303.044	178	21.72
lcl|NZ_CP035291.1_cds_WP_053030667.1_219	1776	1490.96	984	24.4
lcl|NZ_CP035291.1_cds_WP_057504696.1_220	2259	1973.96	523	9.8
lcl|NZ_CP035291.1_cds_WP_057504697.1_221	786	501.002	113	8.34
lcl|NZ_CP035291.1_cds_WP_016930604.1_222	636	351.002	495	52.14
lcl|NZ_CP035291.1_cds_WP_057504698.1_223	846	560.985	1028	67.76
lcl|NZ_CP035291.1_cds_WP_057504699.1_224	717	432.002	241	20.63
lcl|NZ_CP035291.1_cds_WP_011274640.1_225	204	29.8921	35	43.29
lcl|NZ_CP035291.1_cds_WP_057504700.1_226	483	198.558	46	8.57
lcl|NZ_CP035291.1_cds_WP_033079778.1_227	921	635.965	273	15.87
lcl|NZ_CP035291.1_cds_WP_011274644.1_228	1170	884.965	707	29.54
lcl|NZ_CP035291.1_cds_WP_011274645.1_229	564	279.093	155	20.54
lcl|NZ_CP035291.1_cds_WP_057504701.1_230	1542	1256.96	368	10.83
lcl|NZ_CP035291.1_cds_WP_011274647.1_231	960	674.965	269	14.74
lcl|NZ_CP035291.1_cds_WP_011274648.1_232	774	489.002	209	15.8
lcl|NZ_CP035291.1_cds_WP_053030647.1_233	801	515.985	198	14.19
lcl|NZ_CP035291.1_cds_WP_016930613.1_234	828	542.985	450	30.64
lcl|NZ_CP035291.1_cds_WP_037537579.1_235	378	101.06	424	155.13
lcl|NZ_CP035291.1_cds_WP_057504702.1_236	933	647.965	37592	2145.16
lcl|NZ_CP035291.1_cds_WP_037558221.1_237	483	198.558	1607	299.26
lcl|NZ_CP035291.1_cds_WP_256122440.1_239	135	26.2176	1650	2327.05
lcl|NZ_CP035291.1_cds_WP_201420457.1_240	174	27.1118	1434	1955.72
lcl|NZ_CP035291.1_cds_WP_249038006.1_241	744	459.002	1228	98.92
lcl|NZ_CP035291.1_cds_WP_249038007.1_242	4488	4202.96	139780	1229.71
lcl|NZ_CP035291.1_cds_WP_080366123.1_243	336	70.4046	4174	2192.13
lcl|NZ_CP035291.1_cds_WP_037558375.1_244	1200	914.965	2174	87.86
lcl|NZ_CP035291.1_cds_WP_011274656.1_245	1575	1289.96	3646	104.51
lcl|NZ_CP035291.1_cds_WP_049426428.1_246	1563	1277.96	3760	108.79
lcl|NZ_CP035291.1_cds_WP_037558374.1_247	543	258.146	589	84.37
lcl|NZ_CP035291.1_cds_WP_057504877.1_248	2391	2105.96	3837	67.37
lcl|NZ_CP035291.1_cds_WP_057504876.1_249	1509	1223.96	2832	85.55
lcl|NZ_CP035291.1_cds_WP_053031357.1_250	1338	1052.96	2615	91.83
lcl|NZ_CP035291.1_cds_WP_053023545.1_251	999	713.965	97	5.02
lcl|NZ_CP035291.1_cds_WP_033079657.1_252	657	372.002	56	5.57
lcl|NZ_CP035291.1_cds_WP_011274666.1_253	192	28.2305	1	1.31
lcl|NZ_CP035291.1_cds_WP_170177293.1_254	162	26.5735	19	26.44
lcl|NZ_CP035291.1_cds_WP_230197438.1_255	840	554.985	72	4.8
lcl|NZ_CP035291.1_cds_WP_053031346.1_256	357	84.6818	33	14.41
lcl|NZ_CP035291.1_cds_WP_011274670.1_257	477	192.61	154	29.56
lcl|NZ_CP035291.1_cds_WP_011274671.1_258	840	554.985	414	27.58
lcl|NZ_CP035291.1_cds_WP_037558368.1_259	360	86.9629	3941	1675.67
lcl|NZ_CP035291.1_cds_WP_057504875.1_260	1053	767.965	3743	180.22
lcl|NZ_CP035291.1_cds_WP_029376613.1_261	1179	893.965	430	17.79
lcl|NZ_CP035291.1_cds_WP_011274675.1_262	174	27.1118	10	13.64
lcl|NZ_CP035291.1_cds_WP_038812901.1_263	570	285.074	1028	133.34
lcl|NZ_CP035291.1_cds_WP_011274677.1_264	945	659.965	12071	676.3
lcl|NZ_CP035291.1_cds_WP_057504874.1_265	2682	2396.96	22950	354.03
lcl|NZ_CP035291.1_cds_WP_037558363.1_266	873	587.985	120	7.55
lcl|NZ_CP035291.1_cds_WP_057504873.1_267	612	327.024	114	12.89
lcl|NZ_CP035291.1_cds_WP_041615064.1_268	2094	1808.96	2557	52.27
lcl|NZ_CP035291.1_cds_WP_057504872.1_269	1575	1289.96	868	24.88
lcl|NZ_CP035291.1_cds_WP_033079667.1_270	1539	1253.96	378	11.15
lcl|NZ_CP035291.1_cds_WP_057504871.1_271	2163	1877.96	3056	60.17
lcl|NZ_CP035291.1_cds_WP_057504870.1_272	2817	2531.96	2815	41.11
lcl|NZ_CP035291.1_cds_WP_057504869.1_273	1896	1610.96	0	0
lcl|NZ_CP035291.1_cds_WP_057504868.1_274	1359	1073.96	0	0
lcl|NZ_CP035291.1_cds_WP_057504867.1_275	5211	4925.96	0	0
lcl|NZ_CP035291.1_cds_WP_057504866.1_276	522	237.212	907	141.38
lcl|NZ_CP035291.1_cds_WP_011274688.1_277	531	246.179	7011	1053.04
lcl|NZ_CP035291.1_cds_WP_037558359.1_278	414	132.496	1687	470.79
lcl|NZ_CP035291.1_cds_WP_057504865.1_279	576	291.064	1282	162.86
lcl|NZ_CP035291.1_cds_WP_011274692.1_280	465	180.983	140	28.6
lcl|NZ_CP035291.1_cds_WP_057504864.1_281	1236	950.965	1148	44.64
lcl|NZ_CP035291.1_cds_WP_057504863.1_282	1431	1145.96	823	26.55
lcl|NZ_CP035291.1_cds_WP_016930629.1_283	684	399.002	443	41.05
lcl|NZ_CP035291.1_cds_WP_057504862.1_284	762	477.002	189	14.65
lcl|NZ_CP035291.1_cds_WP_057504861.1_285	996	710.965	183	9.52
lcl|NZ_CP035291.1_cds_WP_016930631.1_286	849	563.985	35	2.29
lcl|NZ_CP035291.1_cds_WP_053023072.1_287	1128	842.965	107	4.69
lcl|NZ_CP035291.1_cds_WP_011274700.1_288	333	68.4489	210	113.44
lcl|NZ_CP035291.1_cds_WP_172458788.1_289	1083	797.965	1062	49.21
lcl|NZ_CP035291.1_cds_WP_057504860.1_290	381	103.553	0	0
lcl|NZ_CP035291.1_cds_WP_057504859.1_291	1641	1355.96	2047	55.82
lcl|NZ_CP035291.1_cds_WP_033079678.1_292	450	166.411	681	151.32
lcl|NZ_CP035291.1_cds_WP_033079679.1_293	642	357.002	115	11.91
lcl|NZ_CP035291.1_cds_WP_016930637.1_294	102	27.1273	70	95.41
lcl|NZ_CP035291.1_cds_WP_053016304.1_295	663	378.002	0	0
lcl|NZ_CP035291.1_cds_WP_057504858.1_296	699	414.002	0	0
lcl|NZ_CP035291.1_cds_WP_057504857.1_297	768	483.002	0	0
lcl|NZ_CP035291.1_cds_WP_053016307.1_298	1812	1526.96	0	0
lcl|NZ_CP035291.1_cds_WP_142712233.1_299	1221	935.965	0	0
lcl|NZ_CP035291.1_cds_WP_057504856.1_300	1353	1067.96	0	0
lcl|NZ_CP035291.1_cds_WP_033079686.1_301	1185	899.965	0	0
lcl|NZ_CP035291.1_cds_WP_052064753.1_302	882	596.985	0	0
lcl|NZ_CP035291.1_cds_WP_052064754.1_303	561	276.093	0	0
lcl|NZ_CP035291.1_cds_WP_033079720.1_304	1002	716.965	0	0
lcl|NZ_CP035291.1_cds_WP_033079687.1_305	1272	986.965	0	0
lcl|NZ_CP035291.1_cds_WP_033079688.1_306	1131	845.965	0	0
lcl|NZ_CP035291.1_cds_WP_033079689.1_307	594	309.034	0	0
lcl|NZ_CP035291.1_cds_WP_033079690.1_308	621	336.002	0	0
lcl|NZ_CP035291.1_cds_WP_033079691.1_309	1134	848.965	0	0
lcl|NZ_CP035291.1_cds_WP_057504855.1_310	936	650.965	438	24.88
lcl|NZ_CP035291.1_cds_WP_049395422.1_311	1476	1190.96	173	5.37
lcl|NZ_CP035291.1_cds_WP_169301455.1_312	171	27.0578	108	147.59
lcl|NZ_CP035291.1_cds_WP_011274729.1_313	165	26.9639	73	100.1
lcl|NZ_CP035291.1_cds_WP_033079694.1_314	669	384.002	1190	114.58
lcl|NZ_CP035291.1_cds_WP_057504854.1_315	897	611.965	1882	113.71
lcl|NZ_CP035291.1_cds_WP_016930644.1_316	750	465.002	370	29.42
lcl|NZ_CP035291.1_cds_WP_037570978.1_317	1992	1706.96	1402	30.37
lcl|NZ_CP035291.1_cds_WP_057504853.1_318	1173	887.965	3346	139.33
lcl|NZ_CP035291.1_cds_WP_057504852.1_319	1200	914.965	675	27.28
lcl|NZ_CP035291.1_cds_WP_057504851.1_320	1119	833.965	1039	46.07
lcl|NZ_CP035291.1_cds_WP_057504888.1_321	537	252.163	147	21.56
lcl|NZ_CP035291.1_cds_WP_033079701.1_322	732	447.002	121	10.01
lcl|NZ_CP035291.1_cds_WP_057504889.1_323	1869	1583.96	2351	54.88
lcl|NZ_CP035291.1_cds_WP_057504890.1_324	1722	1436.96	2339	60.19
lcl|NZ_CP035291.1_cds_WP_057504891.1_325	765	480.002	1349	103.92
lcl|NZ_CP035291.1_cds_WP_057504892.1_326	612	327.024	538	60.83
lcl|NZ_CP035291.1_cds_WP_011274744.1_327	870	584.985	520	32.87
lcl|NZ_CP035291.1_cds_WP_057504893.1_328	1179	893.965	373	15.43
lcl|NZ_CP035291.1_cds_WP_057504894.1_329	600	315.034	246	28.87
lcl|NZ_CP035291.1_cds_WP_057504895.1_330	1371	1085.96	252	8.58
lcl|NZ_CP035291.1_cds_WP_037558324.1_331	780	495.002	2335	174.42
lcl|NZ_CP035291.1_cds_WP_011274750.1_332	267	40.0468	59	54.48
lcl|NZ_CP035291.1_cds_WP_016930657.1_333	1293	1007.96	1435	52.64
lcl|NZ_CP035291.1_cds_WP_057504896.1_334	1626	1340.96	438	12.08
lcl|NZ_CP035291.1_cds_WP_011274753.1_335	555	270.111	1054	144.28
lcl|NZ_CP035291.1_cds_WP_016930658.1_336	1491	1205.96	711	21.8
lcl|NZ_CP035291.1_cds_WP_053016335.1_337	1707	1421.96	1114	28.97
lcl|NZ_CP035291.1_cds_WP_053038672.1_338	2265	1979.96	442	8.25
lcl|NZ_CP035291.1_cds_WP_057504897.1_339	1176	890.965	161	6.68
lcl|NZ_CP035291.1_cds_WP_011274758.1_340	1383	1097.96	565	19.03
lcl|NZ_CP035291.1_cds_WP_053021587.1_341	1182	896.965	876	36.11
lcl|NZ_CP035291.1_cds_WP_011274760.1_342	213	30.7317	330	397.05
