target_id	length	eff_length	est_counts	tpm
lcl|NZ_CP035291.1_cds_WP_049426428.1_246	1563	1253.89	2608	73.62
lcl|NZ_CP035291.1_cds_WP_037558374.1_247	543	249	357	50.75
lcl|NZ_CP035291.1_cds_WP_057504877.1_248	2391	2085.55	3086	52.37
lcl|NZ_CP035291.1_cds_WP_057504876.1_249	1509	1210.77	2033	59.43
lcl|NZ_CP035291.1_cds_WP_053031357.1_250	1338	1042.69	2496	84.73
lcl|NZ_CP035291.1_cds_WP_053023545.1_251	999	697.23	95	4.82
lcl|NZ_CP035291.1_cds_WP_033079657.1_252	657	336.09	66	6.95
lcl|NZ_CP035291.1_cds_WP_011274666.1_253	192	30.33	-1	-1.17
lcl|NZ_CP035291.1_cds_WP_170177293.1_254	162	26.84	28	36.92
lcl|NZ_CP035291.1_cds_WP_230197438.1_255	840	531.24	57	3.8
lcl|NZ_CP035291.1_cds_WP_053031346.1_256	357	77.31	7	3.2
lcl|NZ_CP035291.1_cds_WP_011274670.1_257	477	170.21	162	33.69
lcl|NZ_CP035291.1_cds_WP_011274671.1_258	840	532.01	453	30.14
lcl|NZ_CP035291.1_cds_WP_037558368.1_259	360	72.96	2873	1393.75
lcl|NZ_CP035291.1_cds_WP_057504875.1_260	1053	750.95	3361	158.41
lcl|NZ_CP035291.1_cds_WP_029376613.1_261	1179	875.74	722	29.18
lcl|NZ_CP035291.1_cds_WP_011274675.1_262	174	28.39	7	8.73
lcl|NZ_CP035291.1_cds_WP_038812901.1_263	570	260.4	820	111.46
lcl|NZ_CP035291.1_cds_WP_011274677.1_264	945	662.1	9028	482.62
lcl|NZ_CP035291.1_cds_WP_057504874.1_265	2682	2392.77	20129	297.75
lcl|NZ_CP035291.1_cds_WP_037558363.1_266	873	547.78	141	9.11
lcl|NZ_CP035291.1_cds_WP_057504873.1_267	612	304.91	168	19.5
lcl|NZ_CP035291.1_cds_WP_041615064.1_268	2094	1790.95	3653	72.19
lcl|NZ_CP035291.1_cds_WP_057504872.1_269	1575	1272.76	1202	33.43
lcl|NZ_CP035291.1_cds_WP_033079667.1_270	1539	1236.69	595	17.03
lcl|NZ_CP035291.1_cds_WP_057504871.1_271	2163	1865.11	3391	64.35
lcl|NZ_CP035291.1_cds_WP_057504870.1_272	2817	2506.41	2683	37.89
lcl|NZ_CP035291.1_cds_WP_057504869.1_273	1896	1594.74	0	0
lcl|NZ_CP035291.1_cds_WP_057504868.1_274	1359	1062.01	0	0
lcl|NZ_CP035291.1_cds_WP_057504867.1_275	5211	4895.36	0	0
lcl|NZ_CP035291.1_cds_WP_057504866.1_276	522	223.66	1399	221.39
lcl|NZ_CP035291.1_cds_WP_011274688.1_277	531	247.09	5553	795.44
lcl|NZ_CP035291.1_cds_WP_037558359.1_278	414	113.99	3496	1085.52
lcl|NZ_CP035291.1_cds_WP_057504865.1_279	576	268.78	1339	176.33
lcl|NZ_CP035291.1_cds_WP_011274692.1_280	465	193.3	211	38.64
lcl|NZ_CP035291.1_cds_WP_057504864.1_281	1236	936.2	2204	83.33
lcl|NZ_CP035291.1_cds_WP_057504863.1_282	1431	1129.23	1199	37.58
lcl|NZ_CP035291.1_cds_WP_016930629.1_283	684	382	728	67.45
lcl|NZ_CP035291.1_cds_WP_057504862.1_284	762	471.49	237	17.79
lcl|NZ_CP035291.1_cds_WP_057504861.1_285	996	699.67	223	11.28
lcl|NZ_CP035291.1_cds_WP_016930631.1_286	849	555.73	58	3.69
lcl|NZ_CP035291.1_cds_WP_053023072.1_287	1128	833.56	139	5.9
lcl|NZ_CP035291.1_cds_WP_011274700.1_288	333	62.28	184	104.57
lcl|NZ_CP035291.1_cds_WP_172458788.1_289	1083	782.46	1215	54.96
lcl|NZ_CP035291.1_cds_WP_057504860.1_290	381	88.95	0	0
lcl|NZ_CP035291.1_cds_WP_057504859.1_291	1641	1345.92	2651	69.71
lcl|NZ_CP035291.1_cds_WP_033079678.1_292	450	143.97	1058	260.1
lcl|NZ_CP035291.1_cds_WP_033079679.1_293	642	330.96	116	12.41
lcl|NZ_CP035291.1_cds_WP_016930637.1_294	102	28.64	64	79.09
lcl|NZ_CP035291.1_cds_WP_053016304.1_295	663	373.51	0	0
lcl|NZ_CP035291.1_cds_WP_057504858.1_296	699	421.23	0	0
lcl|NZ_CP035291.1_cds_WP_057504857.1_297	768	475	0	0
lcl|NZ_CP035291.1_cds_WP_053016307.1_298	1812	1508.94	0	0
lcl|NZ_CP035291.1_cds_WP_142712233.1_299	1221	921.28	0	0
lcl|NZ_CP035291.1_cds_WP_057504856.1_300	1353	1062.13	0	0
lcl|NZ_CP035291.1_cds_WP_033079686.1_301	1185	893.61	0	0
lcl|NZ_CP035291.1_cds_WP_052064753.1_302	882	592.78	0	0
lcl|NZ_CP035291.1_cds_WP_052064754.1_303	561	254.32	0	0
lcl|NZ_CP035291.1_cds_WP_033079720.1_304	1002	693.63	0	0
lcl|NZ_CP035291.1_cds_WP_033079687.1_305	1272	971.5	0	0
lcl|NZ_CP035291.1_cds_WP_033079688.1_306	1131	820.62	0	0
lcl|NZ_CP035291.1_cds_WP_033079689.1_307	594	283.12	0	0
lcl|NZ_CP035291.1_cds_WP_033079690.1_308	621	320.85	0	0
lcl|NZ_CP035291.1_cds_WP_033079691.1_309	1134	821.5	0	0
lcl|NZ_CP035291.1_cds_WP_057504855.1_310	936	623.97	730	41.41
lcl|NZ_CP035291.1_cds_WP_049395422.1_311	1476	1185.9	162	4.84
lcl|NZ_CP035291.1_cds_WP_169301455.1_312	171	28.11	78	98.21
lcl|NZ_CP035291.1_cds_WP_011274729.1_313	165	27.04	58	75.92
lcl|NZ_CP035291.1_cds_WP_033079694.1_314	669	394.24	1137	102.08
lcl|NZ_CP035291.1_cds_WP_057504854.1_315	897	585.64	2164	130.79
lcl|NZ_CP035291.1_cds_WP_016930644.1_316	750	449.98	319	25.09
lcl|NZ_CP035291.1_cds_WP_037570978.1_317	1992	1692.97	1298	27.14
lcl|NZ_CP035291.1_cds_WP_057504853.1_318	1173	868.11	3536	144.17
lcl|NZ_CP035291.1_cds_WP_057504852.1_319	1200	891.65	626	24.85
lcl|NZ_CP035291.1_cds_WP_057504851.1_320	1119	831.87	1342	57.1
lcl|NZ_CP035291.1_cds_WP_057504888.1_321	537	209.6	227	38.33
lcl|NZ_CP035291.1_cds_WP_033079701.1_322	732	435.87	99	8.04
lcl|NZ_CP035291.1_cds_WP_057504889.1_323	1869	1587.11	2500	55.75
lcl|NZ_CP035291.1_cds_WP_057504890.1_324	1722	1416.13	2469	61.71
lcl|NZ_CP035291.1_cds_WP_057504891.1_325	765	465.54	1462	111.15
lcl|NZ_CP035291.1_cds_WP_057504892.1_326	612	304.76	627	72.82
lcl|NZ_CP035291.1_cds_WP_011274744.1_327	870	579.57	611	37.31
lcl|NZ_CP035291.1_cds_WP_057504893.1_328	1179	863.74	304	12.46
lcl|NZ_CP035291.1_cds_WP_057504894.1_329	600	288.31	105	12.89
lcl|NZ_CP035291.1_cds_WP_057504895.1_330	1371	1087.87	277	9.01
lcl|NZ_CP035291.1_cds_WP_037558324.1_331	780	497.77	4952	352.12
lcl|NZ_CP035291.1_cds_WP_011274750.1_332	267	41.17	30	25.79
lcl|NZ_CP035291.1_cds_WP_016930657.1_333	1293	994.83	1949	69.34
lcl|NZ_CP035291.1_cds_WP_057504896.1_334	1626	1337.89	555	14.68
lcl|NZ_CP035291.1_cds_WP_011274753.1_335	555	260.64	1528	207.5
lcl|NZ_CP035291.1_cds_WP_016930658.1_336	1491	1186.14	291	8.68
lcl|NZ_CP035291.1_cds_WP_053016335.1_337	1707	1402.53	853	21.53
lcl|NZ_CP035291.1_cds_WP_053038672.1_338	2265	1966.79	559	10.06
lcl|NZ_CP035291.1_cds_WP_057504897.1_339	1176	878.02	150	6.05
lcl|NZ_CP035291.1_cds_WP_011274758.1_340	1383	1078.34	580	19.04
lcl|NZ_CP035291.1_cds_WP_053021587.1_341	1182	872.51	833	33.79
lcl|NZ_CP035291.1_cds_WP_011274760.1_342	213	32.18	399	438.85
lcl|NZ_CP035291.1_cds_WP_053021586.1_343	474	179.03	1140	225.38
